postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on July 3, 2020",One person found this helpful,Picture is clear and it works well 👌🏼,5.0 out of 5 stars,Verified Purchase,Working well,mantishrimp
"Reviewed in the United States on March 15, 2021",One person found this helpful,"First off, to anyone considering to buy this monitor. Do it. It's worth the money.My question is this; why does the outer box say that it's a renewed monitor? I thought I bought a brand new monitor.",5.0 out of 5 stars,Verified Purchase,Great monitor. One question though.,Anthony
"Reviewed in the United States on October 11, 2019",One person found this helpful,When it worked it was great- that only lasted for about 2 months now it doesnt recognize anything through the hdmi port or the vdi port. Was supposed to be my 2nd screen for my home office not its just in the way...😢,2.0 out of 5 stars,Verified Purchase,Doesnt work after 2 months...,Angi
"Reviewed in the United States on February 25, 2020",One person found this helpful,"NGL, I've been using the same old, decrepit monitor for about a decade. I was about to replace my entire gaming rig when I stumbled across this monitor. It is SO much sharper than my old monitor. It feels like I have an entirely new computer at my disposal.",5.0 out of 5 stars,Verified Purchase,Feels like an entirely new computer,Jebediah Jimmy John Joe Johnson III
"Reviewed in the United States on March 24, 2021",One person found this helpful,I've had for a while and just bought another bc my desk is kinda small but wanted dual monitors. 10/10. good for first timers and can confirm it is easy to set up,5.0 out of 5 stars,Verified Purchase,good monitor,Amazon Customer
"Reviewed in the United States on March 30, 2019",One person found this helpful,Bought 2. One display died in less than a couple of years. Both were on UPS so surge is out of the question. Assumed power unit failure. Checked it with the second monitor’s power. Both power units work. It is the display that just died. A bit disappointed with Acer quality.,1.0 out of 5 stars,Verified Purchase,Quality issues.,RX
"Reviewed in the United States on February 22, 2021",One person found this helpful,one with screen messed up and the other one with no power or a defective power cord. never another Acer,1.0 out of 5 stars,Verified Purchase,Bought 2 both arrived defective,karen smith
"Reviewed in the United States on September 17, 2017",One person found this helpful,"I purchased two of these to act as spare monitors for a home office. While I wouldn't want one as my main display, they are very good for the value. They do wobble a bit, but I just set them close together to minimize that. They came with very similar color calibration and overall serve their purpose well.One complaint: they are slightly different heights. While the bases are fixed the same, one is a few millimeters higher than the other. Not a REAL issue, but bugs me. Now I need to find a way to prop one of them up.",4.0 out of 5 stars,Verified Purchase,they are very good for the value,JAC151
"Reviewed in the United States on January 25, 2021",2 people found this helpful,Using this monitor over HDMI from a laptop PC. Good looking monitor with great picture quality,5.0 out of 5 stars,Verified Purchase,"Great Monitor, Great value",PeterM
"Reviewed in the United States on August 11, 2019",One person found this helpful,"I really like this monitor. Big, bright, supports many pixel combinations. Plug and play works great, three different input connectors. Bought another after seeing the first. Acer makes good stuff, count this among them.",5.0 out of 5 stars,Verified Purchase,"Old eyes prefer big, bright monitors",Thomas Lecoq
"Reviewed in the United States on December 24, 2020",One person found this helpful,this is very cheap for being a IPS and having 70 hearts I use it as a secondary monitor for discord mostly and a little bit of productivity does great for that looks pretty good for its price. I will say it's cheap and got good features for its price.,4.0 out of 5 stars,Verified Purchase,Its a pretty good deal.,Ryan L
"Reviewed in the United States on June 19, 2019",2 people found this helpful,"works very well for a budget monitor, good definition and resolution, looks neat too, small gripe, would have liked a remote for easier setting up of controls, contrast, brightness, and so forth, but for the money a very good monitor.",5.0 out of 5 stars,Verified Purchase,good product,billy
"Reviewed in the United States on September 17, 2019",One person found this helpful,Cannot recommend this monitor. No matter how long I work with this it will not produce a sharp picture. I put an ASUS on the same laptop and presto - great picture no adjustment needed. This monitor is junk.,1.0 out of 5 stars,Verified Purchase,Horrible picture and adjustment is a nightmare,North Texas Girl
"Reviewed in the United States on January 14, 2021",One person found this helpful,"Wanted and needed HD Monitor. Light weight, beautiful picture. Plugged in for HDMI connection.",5.0 out of 5 stars,Verified Purchase,"Great monitor, can't beat the price.",isla hanley
"Reviewed in the United States on December 7, 2019",One person found this helpful,Bought this for my 10-year old to play Fortnite with his friends. It was inexpensive and fits nicely in his small room. Picture quality and brightness are adequate. Couldn't ask for more.,5.0 out of 5 stars,Verified Purchase,Inexpensive monitor for kid gaming,Mililani Mom
"Reviewed in the United States on February 10, 2021",2 people found this helpful,"It's the perfect size for me, just light use. Not too big, and was a great price. Very happy!",5.0 out of 5 stars,Verified Purchase,Just right,1hackmodeller
"Reviewed in the United States on February 20, 2019",One person found this helpful,"Very pleased with this purchase. I don't know how long it will last, but the price was right and it's an upgrade from my old monitor. I really like how slim and light weight this monitor is and super easy to setup. Worked with no issues. Very plug n play.",5.0 out of 5 stars,Verified Purchase,Recommended Monitor,Steph
"Reviewed in the United States on March 11, 2021",One person found this helpful,"I've had this monitor for a couple months, overall very happy with it and it's a great value for the price.One super minor complaint: Screen tilts a few degrees downwards which is mildly annoying. I fixed the problem by propping the front of the monitor up with a small notebook.",5.0 out of 5 stars,Verified Purchase,"Great value for the price, no real complains",George Liu
"Reviewed in the United States on May 11, 2020",One person found this helpful,The size is perfect and it works great with my macbook pro. I needed an additional screen for schooling when I am working on adobe homework and this works perfect for me right now. I would buy again.,5.0 out of 5 stars,Verified Purchase,Great Product for the Value,Kimberly
"Reviewed in the United States on December 10, 2020",One person found this helpful,Very clean and clear screen and monitor is very lightweight. Would highly suggest this monitor,5.0 out of 5 stars,Verified Purchase,Acer SB220Q bi 21.5 Inches Full HD,Toni
"Reviewed in the United States on May 8, 2019",One person found this helpful,Plugged it in to use as a second monitor and the picture was good enough that I haven't even thought about adjusting any of the settings.,5.0 out of 5 stars,Verified Purchase,Great right out of the box,Specfour
"Reviewed in the United States on May 8, 2016",3 people found this helpful,"This monitor started off amazing. I couldn't have been happier with this purchase.6 months later from the date of my purchase, and anytime I play more than an hour or so of gaming, the monitor starts to turn off and on again on its own, as if it overheats or something. I have no idea what it is, but I narrowed it down to the monitor itself being the problem. I tested another monitor under the same exact conditions and no problems whatsoever. Then I tested the power cable of the monitor by replacing it with a similar one under the same voltage and similar amperage, and the same thing happened. The restarting gets really annoying when playing games, especially online ones.",3.0 out of 5 stars,Verified Purchase,"Started off really well. 6 months down the road, now restarts itself after 1+hours of gaming.",Henry Lau
"Reviewed in the United States on December 31, 2018",One person found this helpful,"Does not come with a Linux driver CD.Had to choose between using either DVI or HDMI, not both.Could not get it to interface with my 1 year old HD TV (my old monitor did).Has no web cam.On off button and other adjustments located under the front bottom edge.",2.0 out of 5 stars,Verified Purchase,Not Linux compatible,Tabitha
"Reviewed in the United States on April 24, 2019",One person found this helpful,"I love my new screen! Its bright wide, super thin and it came with a super sturdy base. Amazingly packaged and super fast shipping! 10+ It only comes with VGA cable but who doesn't have extra HDMI cables? I was able to open two windows side by side plus my laptop !!! I went from 1 screen to basically 3!",5.0 out of 5 stars,Verified Purchase,This screen is amazing!,Joshua Price
"Reviewed in the United States on April 8, 2020",One person found this helpful,"Just what I wanted. This is a perfect size for my home office space, functioning nicely. It does tilt and does the job. I'm happy with my purchase :)",5.0 out of 5 stars,Verified Purchase,Perfect,PrincessRosy
"Reviewed in the United States on December 11, 2020",One person found this helpful,Sadly this monitor purchased in March has already burned out by December. I would not recommend at all.,1.0 out of 5 stars,Verified Purchase,Great until it burns out quickly. Doesn’t last long.,N. Wong
"Reviewed in the United States on January 7, 2020",One person found this helpful,"Good monitor, but the control buttons are very difficult to use. They are located on the right bottom of the frame, not too visible, you have to feel your way to find them.",4.0 out of 5 stars,Verified Purchase,"Good monitor, but....",Technology Tester
"Reviewed in the United States on September 22, 2020",One person found this helpful,This Acer monitor is a great product with acceptable and reasonable price range for a second screen monitor. It fits well on a desk and has all the basic features. Stable connections and accepting HDMI portal to connect to your computer.,5.0 out of 5 stars,Verified Purchase,Decent monitor great for work from home experience,Ian
"Reviewed in the United States on April 27, 2020",One person found this helpful,Im currently writing these Review because i got these minitor just 5 Months ago and Now is not even showing Image .. such a waste of money and time i will like a refund or another one .,1.0 out of 5 stars,Verified Purchase,It gets damaged too fast,Peggy Christian
"Reviewed in the United States on July 22, 2020",One person found this helpful,Excellent product! Quality is better than expected!,5.0 out of 5 stars,Verified Purchase,Great monitor !,Beth
"Reviewed in the United States on October 4, 2020",One person found this helpful,Really good I use it for my Xbox and soon my pc it really helped me the picture quality is really good the brightness is so high but you can change it so it’s not a big problem I would recommend this to anyone with a budget,5.0 out of 5 stars,Verified Purchase,GREAT,Patrick Craine 
"Reviewed in the United States on May 13, 2019",One person found this helpful,"Would have been a nice looking, affordable monitor except Its barely been four months and it has a cluster of probably 20 flickering dead pixels in the center of the screen. This is of course out of Amazon's return window, and Acer's product support web page literally doesn't work. It won't let me submit my claim. Now I'm going to have to sit on hold for who knows how long just to even see if they're going to honor their support policy.",1.0 out of 5 stars,Verified Purchase,"Dead Pixels within 4 months, and acer product support is garbage",Larry A Vegh
"Reviewed in the United States on May 8, 2017",4 people found this helpful,"This was an excellent buy. I was going to purchase this last month, glad I waited it was 20 dollars less this month.It has highdef and an amazing look. Make sure you have a decent video card cuz some of the comments indicated flickering and other problems, it's not the monitor it's their video card. I'm very pleased - the clarity is amazing. Highly recommended.",5.0 out of 5 stars,Verified Purchase,WOW,MeOldMan
"Reviewed in the United States on March 12, 2019",One person found this helpful,"I now have four of these monitors in use and find them to be excellent. They are simply a good, inexpensive, good size monitor for day to day use. I have my Surface Pro kicking out to two monitors and am very pleased with them.",4.0 out of 5 stars,Verified Purchase,No VESA mount but great monitor.,MikeCallery
"Reviewed in the United States on August 25, 2020",One person found this helpful,My wife loves this for working from home. I was impressed with how good it looks. Super thin too. Thanks.,5.0 out of 5 stars,Verified Purchase,Great size and picture,JL
"Reviewed in the United States on January 3, 2021",One person found this helpful,"This monitor takes VGA, however it lacks a port for an audio cable. The guide that comes with it claims that is has one, and when you look at the back you can see a space between the VGA and power ports where one ought to be. However, it is not there. I do not know if this is an issue with these monitors in general, or if I got an odd one out, but buyers should beware.",1.0 out of 5 stars,Verified Purchase,Lacks Audio Input,Mitchell Dill
"Reviewed in the United States on November 26, 2018",One person found this helpful,"Update - moving review to 2 Stars because replacement item doesn't work. They sent the wrong half of the power cord. Looks like the price to replace the cord will be half the price of the unit new.---------Purchased a year ago - power cord wires are exposed and were shooting sparks where they enter the black box -called to order a new one, and it took over 30 minutes and two phone calls to get the replacement ordered (cost is $32 for 2-day shipping)",2.0 out of 5 stars,Verified Purchase,"power cord frays, exposes wires that shoot sparks -  tech support slow",Cami Pack
"Reviewed in the United States on November 22, 2019",One person found this helpful,"Great quality. Only complaint is no adjustable screen/ swivel/ pan/ tilt. For the price, cannot complain, better than small screen and great screen quality. Super light",5.0 out of 5 stars,Verified Purchase,Great budget screen,T. Chargualaf
"Reviewed in the United States on January 9, 2021",4 people found this helpful,It came a day early which was cool but it came broken. It doesn't power on at all. Really annoying.,2.0 out of 5 stars,Verified Purchase,Mine didn't power on,Margaret C. Lozada
"Reviewed in the United States on July 13, 2020",One person found this helpful,Need to let people know it takes a HDMI cable and a vga adapter to adapt to older computers. Had to make two trips looking for parts,3.0 out of 5 stars,Verified Purchase,Need to specify,Linda B.
"Reviewed in the United States on January 30, 2018",2 people found this helpful,"Monitor is excellent for the price:0. Beautiful monitor. Great colors, vibrant, well made. Low on features, but sometimes you just want a bare-bones beauty. Got mine on sale for ~$100. Great deal.However:1. It broke after almost exactly 1 year. So... not such a good deal after all.2. Service and support from Acer is pretty bad. Frustrating. Have to fill out the same information multiple times in multiple forms. You have to wait on them, but they can't wait on you. Very much puts you in your place. Shows you that the customer is not #1.3. Sending your monitor in to be fixed costs almost as much as just buying another cheap monitor.Would I do it again? Maybe--I think it is just bad luck that the electronics in my monitor spritzed out on me. I'm guessing it isn't a common thing. I certainly wouldn't buy an expensive monitor from them--not with their service/support.Edit: acer ""repaired"" monitor so now it doesn't work at all. Shipping costs paid by me. Changing from 5 stars to 1 star for ABYSMAL customer support.",1.0 out of 5 stars,Verified Purchase,"Beautiful Monitor, Broke at 1 year mark, Bad Service/Support, Good Luck",Patrick Darden
"Reviewed in the United States on April 4, 2020",One person found this helpful,Love this monitor. I bought this to be used as a second monitor for my home office during the COVID crisis and am not disappointed. It’s everything I could ask for.,5.0 out of 5 stars,Verified Purchase,Perfection,Jan Hannon
"Reviewed in the United States on November 22, 2020",One person found this helpful,"DO NOT RECOMMEND!!! Terrible product! The monitor worked for about a week then started to turn off by itself randomly. The screen blacks out pretty often, this is a faulty product! Do not buy!!!",1.0 out of 5 stars,Verified Purchase,DO NOT RECOMMEND!,Julie
"Reviewed in the United States on October 3, 2019",2 people found this helpful,"Worked fine until it had been in use for 6 months-- now it says ""No Signal"", regardless of whether I use HDMI or VGA. I've swapped out the cables and swapped out the laptop and it's still busted.",1.0 out of 5 stars,Verified Purchase,Broke after 6 months,Anne
"Reviewed in the United States on November 8, 2020",One person found this helpful,"I bought this last year. It was amazing, the quality was great and the 4 ms response time is ideal for gaming.However, after ordering a second monitor for my dual monitor display, the product came in with a screen defect right off the bat. It is a shame, because I would have recommended it before, just not now with the quality I received.",1.0 out of 5 stars,Verified Purchase,Shame this version didn't work.,Andy
"Reviewed in the United States on April 28, 2020",One person found this helpful,Great deal..I had another Acer screen for 10 years. I used too much windex and made the color run or I would stil have had it.,5.0 out of 5 stars,Verified Purchase,Great deal,Boxer Dogs 4 Life
"Reviewed in the United States on April 1, 2020",3 people found this helpful,"Ordered this monitor since I am not only working from home, but I am in a different state than my home, so I was caught without a second monitor. The price was reasonable, the size is perfect, great picture and easy to install. Very pleased!",5.0 out of 5 stars,Verified Purchase,Easy to Install and Great Picture!,Amazon Customer
"Reviewed in the United States on March 9, 2016",One person found this helpful,"Has been a great monitor so far. I've noticed that sometimes they're a little dark - I have them near a window in my office and even with the blinds/shades, when it is bright the screens can be a little difficult to see. Have had to adjust them a couple times. I got this to replace an older LED screen and have to say this one is much better. Would recommend for anyone needing a general LED monitor for their office.",4.0 out of 5 stars,Verified Purchase,Good monitor - no issues so far,Michael H.
"Reviewed in the United States on May 15, 2020",One person found this helpful,"After struggling with a green cast over the screen and unreliable returns from sleep, I called Acer. The tech told me I wasn’t the first to report this problem. He then told me that these monitors aren’t compatible with Macs. Otherwise, on the few occasions when it seemed to function properly, it looked fine. One other issue—it only comes with a VGA cable, no HDMI. This is 2020!",1.0 out of 5 stars,Verified Purchase,Not compatible with Mac...,TD Jones
"Reviewed in the United States on November 10, 2020",One person found this helpful,The color is not very sharp. The screen looks dull,1.0 out of 5 stars,Verified Purchase,Bad quality video,ricard
"Reviewed in the United States on May 24, 2019",2 people found this helpful,"This Acer Monitor is just what the doctor ordered. Great picture brightness, clarity and color and then 22 inch is perfect. I needed to upgrade my old home PC and Monitor. I'm glad I did. i would highly recommend this monitor to anyone.",5.0 out of 5 stars,Verified Purchase,Great Picture,Gilbert Tafoya
"Reviewed in the United States on September 26, 2019",One person found this helpful,"This is a bargain rate monitor and it works fine. It was easy to setup, and install to my new HP Gaming rig. The monitor size is decent and the picture quality is clear.",5.0 out of 5 stars,Verified Purchase,Works fine,Serene Night
"Reviewed in the United States on June 1, 2020",One person found this helpful,"I’ve been using one since 2018, bought the second in late 2019. I love them both, it does suck that I had to buy a mount adapter just to put them on a mount but it’s good for your average gaming. In the future I’ll be upgrading to a higher refresh rate and stuff but it does its job now :)",5.0 out of 5 stars,Verified Purchase,"Good quality, average gaming monitors.",Ethan Glammeier
"Reviewed in the United States on March 24, 2020",One person found this helpful,"Easy to hook up, works great for my work from home setup and a HDMI port to hook up any video game consoles or other output devices to. Great size and clear picture too!",5.0 out of 5 stars,Verified Purchase,Great monitor,Jay
"Reviewed in the United States on November 9, 2018",One person found this helpful,I just wish the stand was adjustable. I wound up having to get an arm mount because the stand was just too high. I guess that's why others charge more.,4.0 out of 5 stars,Verified Purchase,Great monitor for the price,Amazon Customer
"Reviewed in the United States on August 15, 2020",One person found this helpful,I just returned a Sceptre which I paid $15 more but it was cr**. Acer builds great stuff!!,5.0 out of 5 stars,Verified Purchase,Excellent for the money!!,Ripley
"Reviewed in the United States on March 4, 2019",One person found this helpful,"It arrived in air-tight packaging, with the screen and all of the attached wires sealed up in plastic bags as expected. However, when the monitor was finally plugged in and turned on, half of the screen was distorted and warped. The monitor looked brand new, so not sure if it was just a defective product or if it got damaged somehow in shipping.",1.0 out of 5 stars,Verified Purchase,Defective - Straight out of Box!!!,SquabJones
"Reviewed in the United States on December 10, 2020",3 people found this helpful,"For the price it’s a great monitor it’s just the whole no audio that’s the issue. I wouldn’t get it if your wanting to use this as your main monitor, if you are and your pairing it with a pc then you can only use headphones or buy some speakers.",4.0 out of 5 stars,Verified Purchase,Great just no audio,Bristerry
"Reviewed in the United States on August 29, 2020",One person found this helpful,Absolutely beautiful picture! Would recommend. What a difference a new monitor makes!!,5.0 out of 5 stars,Verified Purchase,Just. Wow!,Sekhmet of Seattle
"Reviewed in the United States on February 28, 2021",9 people found this helpful,"It is exactly as advertised, motion blur is minimal, especially for an IPS display, it supports full range RGB for deeper blacks. Finally, despite being advertised as 75hz, the HDMI port is overclockable to 78hz, which is nice to have for gaming. Would definitely recommend to anyone looking for a monitor with a budget of about $100.",5.0 out of 5 stars,Verified Purchase,SOOO Worth The Price,Miaomiao
"Reviewed in the United States on March 1, 2019",3 people found this helpful,"Bought this monitor for my dorm room and it worked like a charm - plugged it in and connected to my computer, and no further setup was needed! I like that it's super light, so I can move it easily from my desk to a better place for watching movies, etc. I thought the round base would be a bit too space-consuming, but it turned out to be a really nice place to coil my HDMI cable when it's not connected to my laptop. The picture is bright and fairly sharp, though obviously no 4K display. Overall, very satisfied with this monitor for its price.",5.0 out of 5 stars,Verified Purchase,"Aesthetic, lightweight monitor",Venkat Sivaraman
"Reviewed in the United States on March 30, 2021",One person found this helpful,"Good value for the $. Very thin and delicate, handle with care.",5.0 out of 5 stars,Verified Purchase,All in all it does the job.,Lauri
"Reviewed in the United States on October 24, 2020",One person found this helpful,I am happy to buy. I bought it for my business. Quality view fast connection,5.0 out of 5 stars,Verified Purchase,Very good,Haldun Arslan
"Reviewed in the United States on April 13, 2016",One person found this helpful,"I bought two of these monitors. The blacks are so washed out, makes text reading tough. I tried to adjust the brightness down but there was no effect on the blacks. Even in a bright room you can see the screen bleed, nothing like most reviews implied. Really disappointed in this model monitor and would not recommend it. Replaced them with a BenQ model with VA screen type instead of IPS, way better blacks and super nice colors.",2.0 out of 5 stars,Verified Purchase,nothing like most reviews implied,Steve K
"Reviewed in the United States on March 6, 2021",One person found this helpful,Perfect extra screen for work.,5.0 out of 5 stars,Verified Purchase,Perfect additional monitor for work,Belle
"Reviewed in the United States on August 29, 2020",One person found this helpful,"the quality of monitor has issue, after one month of use, the monitor starts to showing green flashes on the screen.",1.0 out of 5 stars,Verified Purchase,Monitor starts to showing green flashes on screen after one month of use,LQ
"Reviewed in the United States on December 2, 2015",One person found this helpful,"I purchased this monitor to replace a suddenly failed 22"" monitor. The set up was easy although it took some getting used to the adjustment buttons. I connected to the tower using HDMI cables. I have no detectable back light leakage at the corners noted in some other reviews. Quite please so far with performance. I use it for general office and gaming.",5.0 out of 5 stars,Verified Purchase,Nice performance,Kedrigern
"Reviewed in the United States on May 23, 2019",One person found this helpful,"Got 2 of those to replace my old setup, worked well right out of the box, quality is very good (I work in IT so am used to various monitors). So far very happy, hope it stay as such.",5.0 out of 5 stars,Verified Purchase,As expected,Samuel
"Reviewed in the United States on November 26, 2018",2 people found this helpful,"This monitor is very good, especially since it's cheap. Easy to assemble, set up and use.Only problem i have encountered so far is the back light bleeding that are very visible in gray, since i use Discord a lot, but it doesn't really bother me.",4.0 out of 5 stars,Verified Purchase,"This monitor is decent for its price, but...",3B
"Reviewed in the United States on July 20, 2020",One person found this helpful,This screen is thin and sleek! Super light so easy to move around if needed. Purchased this as i've been working from home and wanted a thinner monitor,5.0 out of 5 stars,Verified Purchase,Perfect for my home office,Jenny T.
"Reviewed in the United States on January 24, 2021",One person found this helpful,Nice monitor. Good colors and sharpness. Thin.,5.0 out of 5 stars,Verified Purchase,Nice monitor,Melanie
"Reviewed in the United States on April 23, 2020",One person found this helpful,I use this product every day for my games and to watch youtube videos. Easy to setup and is a nice big screen. I have two of these and never had any problems with them.,5.0 out of 5 stars,Verified Purchase,Works great.,Dion richardson
"Reviewed in the United States on January 27, 2019",One person found this helpful, This is a beautiful monitor with bezelless frames and IPS so if i put on a movie whatever angle you watch from it looks good and it’s amazing for CONSOLE gaming as it’s refresh rate is perfect and has 4ms response time and has a hdmi and vga so i switch between the two when i’m on my pc and when i’m on my playstation! 10/10,5.0 out of 5 stars,Verified Purchase,MONITOR SURPASSED MY EXPECTATIONS,Awaadh S.
"Reviewed in the United States on April 27, 2018",2 people found this helpful,Very pleased with this computer. Highly recommend. the only thing I don't like about it is that there are only 2 USB ports and they are in the front also sound connection is in front too. I would have preferred to plug in my printer and mouse in the back.,5.0 out of 5 stars,Verified Purchase,Very pleased with this computer,Barb Schaefer
"Reviewed in the United States on February 11, 2020",One person found this helpful,"amazing monitor. Has lasted me the three months i’ve had it perfectly, one of the best displays i’ve ever seen and it barely costed anything!",5.0 out of 5 stars,Verified Purchase,amazing long term and gaming value,Austin Hutchen
"Reviewed in the United States on July 17, 2020",3 people found this helpful,Needed a second monitor and this was very inexpensive with good ratings. I agree! 5 stars!,5.0 out of 5 stars,Verified Purchase,"Lightweight, slim and beautiful picture",Sherry Dragone
"Reviewed in the United States on December 13, 2020",One person found this helpful,Leaving this here because the monitor shipped with only the adapter part of the power cord. Now I need to find and purchase the correct three pronged cord that goes into the adapter from the outlet. It's disappointing that this shipped without all the parts necessary to power it.,1.0 out of 5 stars,Verified Purchase,Second Part of Power Cord Missing,B Siracusa Pramberger
"Reviewed in the United States on February 3, 2019",One person found this helpful,"I spent days and days looking for a good monitor for gaming that was a decent size as well as a fair price. I can say i am not disappointed.Pros:Edge to Edge very clean displayGreat quality 1080pGood BrightnessLooks SleekAll in all i would very much recommend this monitor especially for the price seems much bigger than 24"" when sitting in front of it. 6/5",5.0 out of 5 stars,Verified Purchase,Good Monitor,Jordon
"Reviewed in the United States on January 27, 2018",One person found this helpful,"It's a great monitor with good color reproduction.However, I have same settings my two monitors and the color temps is dramatically different. I tuned the setting around and they start to look the same.",4.0 out of 5 stars,Verified Purchase,Great monitor,Kin
"Reviewed in the United States on January 4, 2019",One person found this helpful,I just received my monitor and there's a stuck pixel in it. I'm returning it. Very disappointed.Edit:They sent a new one which fortunately doens't seem to have any problem. Thanks to amazon customer service.,3.0 out of 5 stars,Verified Purchase,Defective device,Sirus Sh
"Reviewed in the United States on March 19, 2020",One person found this helpful,Sounds are clear and good screen quality,5.0 out of 5 stars,Verified Purchase,The sounds are clear,palm beach medcare
"Reviewed in the United States on April 16, 2020",One person found this helpful,"Good screen! Would like to be able to tilt the screen, but other than that it gets the job done!",5.0 out of 5 stars,Verified Purchase,Good purchase,sydney
"Reviewed in the United States on October 18, 2020",3 people found this helpful,Bought it to connect with my doc station. So far so good.,5.0 out of 5 stars,Verified Purchase,Good,Josemilton
"Reviewed in the United States on September 25, 2019",One person found this helpful,"Bought this as a backup monitor for my gaming system as I travel. This actually has better image quality than a $400 Alienware 25"" gaming monitor I use.",5.0 out of 5 stars,Verified Purchase,Suprisingly good image quality. Excellent value.,jennjun
"Reviewed in the United States on June 30, 2020",One person found this helpful,Happy Gamer Husband!! So far so good. Will update review if anything changes!!,5.0 out of 5 stars,Verified Purchase,Arrived in Great condition,Melinda
"Reviewed in the United States on April 17, 2020",One person found this helpful,"Bought this monitor as a second monitor for writing code and browsing the web. It does that perfectly well. It's good for watching movies and casual gaming as well. FIFA 19 was alright at 75hz refresh rate. However, the gaming experience is not great and you're better off getting a 144hz monitor if you have the budget. At this price, it's the best you can get. Ultra light and a handy monitor.",4.0 out of 5 stars,Verified Purchase,Great secondary monitor for the price!,Shayan Sadar
"Reviewed in the United States on January 22, 2020",One person found this helpful,"This was the cheapest monitor I could find that had my desired specs. It's still holding up fine and works as well as I need it to. So to me, that's a win. I will buy another one if this one ever fails.",5.0 out of 5 stars,Verified Purchase,Great for the Money,Jason
"Reviewed in the United States on January 7, 2021",One person found this helpful,It’s nice . It works for me .,5.0 out of 5 stars,Verified Purchase,It’s nice . Works for me .,Poop 
"Reviewed in the United States on May 21, 2020",One person found this helpful,Really good picture quality for the cost and the stand isn't big or in the way. Sleek look.,5.0 out of 5 stars,Verified Purchase,Good and Affordable,jnbowdoin
"Reviewed in the United States on October 29, 2020",4 people found this helpful,"Exactly was I was looking for. Since COVID, I started to have many zoom meeting and I was looking for a second screen at a good price. After a couple of weeks at usage, I am extremely satisfy. I would definitely recommend to purchase it.",5.0 out of 5 stars,Verified Purchase,"Very good monitor, high quality at the right price",Giulia Yu
"Reviewed in the United States on March 11, 2019",2 people found this helpful,"It almost loses a single star due to lack of tilt. Otherwise, it 100 percent fulfills my needs. Sturdy-ish, I guess?(Thanks a 'mil' for Amazon reviewers mentioning this as well. Amazon gets a 5-star on this purchase.)",5.0 out of 5 stars,Verified Purchase,An effective measure for low-end PC users such as myself,Bolt
"Reviewed in the United States on July 17, 2016",One person found this helpful,"I have three of these monitors in surround. I am a pretty serious gamer and I wanted these monitors for the thin bezels and anti glare screen. All was good when I got them and set them up. Man do they look nice! The stand is pretty high quality and the screen in very thin. On first boot they were bright and decently colorful. Not as good as my old one, but for the price not bad. I soon noticed that the color was not the same on all monitors. one of them had slightly less bright whites, and one had whites with a slight tint of yellow. This was mostly fixed with some adjusting in the settings. So far these issues are easy to look over since they look so nice and nothing beats having three identical monitors. However they are not that great for the one reason I bought them for: Gaming. These monitors have SERIOUS image ghosting. If you don't know what this is, its when the pixels leave a shadow behinds moving images on the screen because they cant change color fast enough. This adds very noticeable white and black shadows in every game even the desktop. Coming from a higher quality (now discontinued monitor) these do not perform very well in that regard. The pixels are very slow. Even textures with little contrast get blurred when moving forward.Now I am giving 4 stars because of the price/performance. They do what they said and look nice. But if you are a serious gamer that is used to a nice responsive image look for a lower latency panel.",4.0 out of 5 stars,Verified Purchase,Good looking but very bad image ghosting,Brian
"Reviewed in the United States on July 19, 2020",One person found this helpful,"For 80 bucks you cant complain. Its perfect for casual use or gaming; and honestly pretty good at editing, but there are better monitors for that.",5.0 out of 5 stars,Verified Purchase,Cant beat Acer,J H Anderson
"Reviewed in the United States on April 1, 2021",One person found this helpful,"The monitor is great in general, I do recommend you buy an hdmi cable to connect it to your computer. The VGA cable that comes with it didn't work in the slightest. Plus the size says 21.5 and it actually came a 19.5. it's great for the price, so those are the only complaints.",4.0 out of 5 stars,Verified Purchase,"Size came smaller, but overall great",Amazon Customer
"Reviewed in the United States on February 10, 2021",One person found this helpful,This monitor is junk,1.0 out of 5 stars,Verified Purchase,This monitor is junk I would not buy,Imran
"Reviewed in the United States on January 3, 2020",One person found this helpful,"I like the sharpness, contrast, brightness. I use it for work and sometimes watch movies. It's OK for movies.",4.0 out of 5 stars,Verified Purchase,I recommend it. It is worth the money for use as an extended work monitor!,Iyerval
"Reviewed in the United States on December 29, 2018",One person found this helpful,"This is the perfect pc monitor. Stunning picture, no speakers , one hdmi input and super compact. No remote",5.0 out of 5 stars,Verified Purchase,These are the best,hope
"Reviewed in the United States on January 4, 2019",2 people found this helpful,"Bought two of these several months ago for a dual monitor setup. They work just fine, look great. The only drawback I can come up with is that the height is not adjustable. Not an issue for my setup, as I made a raised platform to put them on.",4.0 out of 5 stars,Verified Purchase,"Great image, good in a dual monitor setup",Red Beard
"Reviewed in the United States on October 30, 2019",2 people found this helpful,bought it on july 17 2019 -oct 30 2019 the color on screed is fading as well as screen has lines thru it no help with a replacement this is unlike amazon .oh well live and learn,1.0 out of 5 stars,Verified Purchase,no customer service,robbie  tucker
