postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on October 26, 2020",One person found this helpful,"Ease of installation, and performs as expected.",5.0 out of 5 stars,Verified Purchase,Great product,James 
"Reviewed in the United States on February 29, 2016",One person found this helpful,Snapped in to my QNAP NAS and has worked perfectly from the first second. This is exactly what you hope for from RAM. Great price and keeps my NAS humming along.,5.0 out of 5 stars,Verified Purchase,Just what the doctor ordered.,The Chez
"Reviewed in the United States on November 2, 2016",One person found this helpful,Installed on an Inspiron 15 7000 series. Super easy install and instant boost! Also gonna add a better SSD to aid in video editing.,5.0 out of 5 stars,Verified Purchase,Super easy install and instant boost,MJL
"Reviewed in the United States on December 8, 2015",One person found this helpful,"I was a little hesitant to buy something like this online without seeing the actual product and knowing for certain if this would work in my computer. But it arrived quickly, installed VERY easily, and works like a charm! Thumbs up to the sellers.",5.0 out of 5 stars,Verified Purchase,"Great product, great price, and it works!",Aaron Bowman
"Reviewed in the United States on October 10, 2020",One person found this helpful,"Hard to find for my Mac Book Pro, but installed easily, works just right.",5.0 out of 5 stars,Verified Purchase,Plug and Play,mark g.
"Reviewed in the United States on October 17, 2019",One person found this helpful,Worked amazing.,5.0 out of 5 stars,Verified Purchase,Good deal,Paul
"Reviewed in the United States on July 28, 2019",One person found this helpful,This memory was identified by Crucial via a scan of my laptop as the chip to use. Chips won't work in an HP G72-C55DX. System crashes. Tried two different sets.,1.0 out of 5 stars,Verified Purchase,Not working,Jim Rode
"Reviewed in the United States on April 24, 2015",One person found this helpful,This memory installed fine but in performance benchmarks was actually slower than the Samsung memory it replaced even though it had the same specifications. Increasing memory size from 8 to16 GB did improve Windows performance so it was worth the cost.,3.0 out of 5 stars,Verified Purchase,This memory installed fine but in performance benchmarks was actually slower than the ...,David A. Sacco
"Reviewed in the United States on July 14, 2017",One person found this helpful,Did not work on my late 2008 aluminum MacBook .Returned for refund,1.0 out of 5 stars,Verified Purchase,Be Sure,Raj Jazz
"Reviewed in the United States on February 14, 2019",One person found this helpful,It works.,5.0 out of 5 stars,Verified Purchase,Works Fine,R. Jeffords
"Reviewed in the United States on February 4, 2016",One person found this helpful,"It installed easily, Computer recognized it. Don't have any conflicts. Unfortunately it didn't change the speed of my computer. Still same old slow load time.",3.0 out of 5 stars,Verified Purchase,"It installed easily, Computer recognized it",MLKeys
"Reviewed in the United States on November 30, 2017",One person found this helpful,Doubled the memory in my 2015 iMac in literally 5 minutes. No tools.,5.0 out of 5 stars,Verified Purchase,Painless!,Kailua Steve
"Reviewed in the United States on July 11, 2017",One person found this helpful,Upgraded a macbook pro from 4 to 8gb. No issues and now you can see performance increase.,5.0 out of 5 stars,Verified Purchase,Great Upgrade for Macbook Pro,RBSC
"Reviewed in the United States on July 24, 2015",2 people found this helpful,"i got this kit for my MBP late 2010 but this model dont support 16gb. i was just able to have the original 2gb and other 8gb, so now i have 10gb which is great anyway and super fast.I recommend install an SSD to your mbp late 2010 to increase speed!",5.0 out of 5 stars,Verified Purchase,MBP late 2010 DO NOT SUPPORT 16GB,Ignacio Sagone
"Reviewed in the United States on November 19, 2016",One person found this helpful,"TERRIFIC brand, quality, performance, lifetime warranty. use crucial.com website to identify right ram for your computer.",5.0 out of 5 stars,Verified Purchase,"TERRIFIC brand, quality, performance, lifetime warranty. use crucial.com website to identify right ram for your computer.",Perspectech
"Reviewed in the United States on March 16, 2016",One person found this helpful,It's RAM. it works. Haven't had any stability issues out of the machine. And it's been running 24/7 since install.,5.0 out of 5 stars,Verified Purchase,It's RAM. it works. Haven't had any stability ...,Shane Singleton
"Reviewed in the United States on May 2, 2018",One person found this helpful,"Fit perfectly, HP 23 Pavilion all in one, just wonderful",5.0 out of 5 stars,Verified Purchase,Five Stars,Vickie Jones
"Reviewed in the United States on February 20, 2020",One person found this helpful,"Works as advertised. Never disappointed by Crucial ram, which is my brand of choice for ram upgrade for almost 20 years.",5.0 out of 5 stars,Verified Purchase,Good upgrade,CK
"Reviewed in the United States on April 25, 2018",2 people found this helpful,we love how this made our laptop faster,5.0 out of 5 stars,Verified Purchase,great buy,Grant Cummings
"Reviewed in the United States on May 5, 2014",8 people found this helpful,"I purchased this memory to use in my new Dell Inspiron 11 -3137. As this Windows 8 laptop was only configured and shipped with 2GB of memory, I knew immediately that the ram should be increased for better performance. Since I have bought and successfully used various Crucial Memory chips many times over the years, I looked for this brand specifically. The quality and dependability of the Crucial brand speaks for itself. It was priced low on Amazon.com,, so I bought it immediately. To be sure, replacing the original 2gb chip with this 8gb Crucial chip made a huge difference. I would highly recommend this product to anyone in need of laptop sodimm memory. Keep in mind that the specifications for this chip are v1.35 low voltage, so check your memory requirements before you buy it..",5.0 out of 5 stars,Verified Purchase,Great Memory & Great Price!,Nancy P
"Reviewed in the United States on May 15, 2016",One person found this helpful,Best company out there for these devices. Great customer service and a solid product. Very easy install. Just make sure you are grounded when delving into your computers innards.,5.0 out of 5 stars,Verified Purchase,Best company out there for these devices,Joseph Adams
"Reviewed in the United States on February 19, 2016",One person found this helpful,Not much to say here...I put this in a Mac Mini and it worked to replace a 4GB stick. I could tell an increase in speed and haven't had any problems.,5.0 out of 5 stars,Verified Purchase,It worked in my Mac Mini,JWB
"Reviewed in the United States on October 14, 2017",One person found this helpful,Worked great for like 5 months and then one of them Just burned out. I just bought 2 more so lets hope I don't get another dud.,3.0 out of 5 stars,Verified Purchase,Maybe I got unlucky?,Willie J.
"Reviewed in the United States on December 29, 2017",One person found this helpful,Perfect for upgrading the ram in my Lenovo Thinkpad t430!,5.0 out of 5 stars,Verified Purchase,Five Stars,Brandon Brinley
"Reviewed in the United States on February 22, 2015",One person found this helpful,"Had some scares installing this (got the dreaded 3 beeps more than a few times), but eventually everything worked. It fits a bit ""snuggier"" than my Kingston RAM, but it all turned out okay.",5.0 out of 5 stars,Verified Purchase,MacBook Pro 13-inch (Late 2011) Upgraded,Tavon
"Reviewed in the United States on April 16, 2015",One person found this helpful,"It fit, BIOS recognized it, Windows recognized it, and performance shot up dramatically (2GB --> 8GB). It did everything it is supposed to do. There were no problems with service, either.",5.0 out of 5 stars,Verified Purchase,"It fit, BIOS recognized it, Windows recognized it ...",Glenn J Mentel
"Reviewed in the United States on November 29, 2019",2 people found this helpful,Worked great right out of the box!,5.0 out of 5 stars,Verified Purchase,Perfect Upgrade,LostInSpace
"Reviewed in the United States on January 17, 2017",One person found this helpful,Plugged two 8gb cards right into my Lenovo w541 laptop (went from 8gb to 24gb total) and they started working immediately. These drastically sped up my computer while using Solidworks.,5.0 out of 5 stars,Verified Purchase,"Easy installation, great performance",EngineeringStudent
"Reviewed in the United States on December 21, 2015",2 people found this helpful,"Added to my Haswell NUC, to be used as ESXi host. Works great, good price. This is low voltage memory, which is now required by a number of devices and laptops.",5.0 out of 5 stars,Verified Purchase,"Works great, good price",Yuriy Umanskiy
"Reviewed in the United States on September 16, 2014",6 people found this helpful,"This RAM worked with my Lenovo T430. My PC is now faster than my coworkers', and everyone of them knows it.",5.0 out of 5 stars,Verified Purchase,My Coworkers are Slow,Matthew Moisen
"Reviewed in the United States on April 7, 2013",One person found this helpful,"I ordered this RAM and installed it on mini ITX intel motherboard DH61AG, works fine and never had an issue, further more I've noticed that Windows Experience Index went 2 points higher (From 5.5 to 5.7) using this RAM.",5.0 out of 5 stars,Verified Purchase,Can't go wrong with Crucial,ANK2
"Reviewed in the United States on May 2, 2016",One person found this helpful,"Easy install on a HP ProBook 4430s (Windows 10), registered the RAM on the first boot. Great price for the quality, definitely a speed boost.",5.0 out of 5 stars,Verified Purchase,Easy install on a HP ProBook 4430s (Windows 10),Amazon Customer
"Reviewed in the United States on July 20, 2016",One person found this helpful,"I don't run any resource-intensive programs, but still my computer was lagging. I upgraded to this from 4GB and no more lag at all.",5.0 out of 5 stars,Verified Purchase,Great for MacBook Pro,Aaron Kollipara
"Reviewed in the United States on March 14, 2019",2 people found this helpful,As expected,5.0 out of 5 stars,Verified Purchase,Reliable,Amazon Customer
"Reviewed in the United States on July 17, 2016",One person found this helpful,Crucial 8GB Kit 4GBx2 worked on my toshiba satellite l655-s5096 and I haven't had any problems with it.,5.0 out of 5 stars,Verified Purchase,Five Stars,PublicNME
"Reviewed in the United States on November 22, 2016",One person found this helpful,Bought this for my wife's Dell laptop. Installed it no time and had no issues with the install. Computer recognized the memory right away with no problems.,5.0 out of 5 stars,Verified Purchase,Good cheap ram,Luis Benavidez
"Reviewed in the United States on April 8, 2017",2 people found this helpful,It made my laptop go haywire the first time I installed it but after a day of heavy use my laptop went back to normal and is a lot after now,5.0 out of 5 stars,Verified Purchase,Pretty legit,Fernando Jimenez
"Reviewed in the United States on January 25, 2018",One person found this helpful,Worked great on my laptop to upgrade the memory.,5.0 out of 5 stars,Verified Purchase,Five Stars,wt
"Reviewed in the United States on August 27, 2020",One person found this helpful,Had it in for a week and it hasn't let the smoke out. Two thumbs up!,5.0 out of 5 stars,Verified Purchase,It was definitely RAM,Benzilla
"Reviewed in the United States on July 9, 2015",One person found this helpful,"Works great in my 13"" Mid 2012 Macbook Pro. I bought one for now, I plan on getting another stick later. I've got the stock 2gb stick running alongside this new 8gb stick. It's not an optimal setup but it really helped a lot.",5.0 out of 5 stars,Verified Purchase,"2012 13"" Macbook Pro",jonnybr
"Reviewed in the United States on October 31, 2016",3 people found this helpful,Used in a Lenovo ThinkPad T540p laptop. Very easy to use and install. Definitely recommend to anyone for the size and price.,5.0 out of 5 stars,Verified Purchase,Great RAM upgrade,Luis Castro
"Reviewed in the United States on November 26, 2013",One person found this helpful,"Works flawlessly in my Lenovo Yoga 13. It came with a 4GB SODIMM (single RAM slot available), so I replaced it with this Crucial 8GB module, and it has worked reliably for the month since.",5.0 out of 5 stars,Verified Purchase,great for a Lenovo Yoga 13,barotropic
"Reviewed in the United States on December 30, 2018",One person found this helpful,Product delivered in good condition,5.0 out of 5 stars,Verified Purchase,Product delivered in good condition,khwai
"Reviewed in the United States on October 16, 2020",2 people found this helpful,The worst quality I have ever experienced!,1.0 out of 5 stars,Verified Purchase,Worst Quality ever! No improvement to my device,MOHEB ZAKI
"Reviewed in the United States on August 28, 2017",4 people found this helpful,Boosted my laptop from 12gb to 16gb without incident. Good Purchase.,5.0 out of 5 stars,Verified Purchase,Good Memory Expansion,Maxxey
"Reviewed in the United States on October 2, 2014",5 people found this helpful,"What's there to say. It fit in my chromebox with no hassles, and was spec'ed right at a great price.",5.0 out of 5 stars,Verified Purchase,RAM upgrade for my Asus Chromebox-M004U,Phil @ Amazon
"Reviewed in the United States on September 1, 2017",One person found this helpful,Works like a charm! Made my computer run so much faster. Thank you!,5.0 out of 5 stars,Verified Purchase,Great!,Laura Knight
"Reviewed in the United States on December 15, 2018",One person found this helpful,Thank you.,5.0 out of 5 stars,Verified Purchase,Thank you.,balabus
"Reviewed in the United States on March 4, 2017",2 people found this helpful,Installed and compatible like the Seller said. Working perfectly in my HP-ZBook14..;-)... ..,5.0 out of 5 stars,Verified Purchase,"Installed, compatible, & working perfectly well.",WisdomSpirit
"Reviewed in the United States on November 14, 2019",One person found this helpful,"Basic ram , helps slow pc",5.0 out of 5 stars,Verified Purchase,Works good,Amazon Customer
"Reviewed in the United States on January 29, 2018",One person found this helpful,Excellent product with easy packaging.,5.0 out of 5 stars,Verified Purchase,Excellent product with easy packaging.,P.Kumar
"Reviewed in the United States on February 29, 2016",One person found this helpful,I have test it in two computer and after few hours the OS freeze due to some memory problems. I had to go back to my previous memories.,1.0 out of 5 stars,Verified Purchase,I have test it in two computer and after few ...,Jorge H.
"Reviewed in the United States on September 8, 2016",2 people found this helpful,Needed this for my work computer and have had no issues since installing it. Installation was super easy as well.,5.0 out of 5 stars,Verified Purchase,Installation was super easy as well,Misty Maxson
"Reviewed in the United States on April 6, 2015",4 people found this helpful,bought this to speed up and older acer laptop (roughly 2010/2011) and this did the trick (I looked up memory type online before buying)Great quality,5.0 out of 5 stars,Verified Purchase,... trick (I looked up memory type online before buying) Great,C. Bose
"Reviewed in the United States on February 16, 2015",One person found this helpful,"Replaced the single 4gb stick of RAM in my Acer M5 14"" i5 Laptop. Speed up the notebook, and the Windows performance rating for memory went up to 7.7. I'm happy.",5.0 out of 5 stars,Verified Purchase,Good stuff!,RayRay
"Reviewed in the United States on January 17, 2018",One person found this helpful,I would suggest purchasing a different RAM kit.,1.0 out of 5 stars,Verified Purchase,Do not purchase,John L
"Reviewed in the United States on June 13, 2017",2 people found this helpful,Not compatible with my Dell Inspiron 14R 3gb model N4010 even though Crucial website suggested that it will.,1.0 out of 5 stars,Verified Purchase,Not compatible with Dell Inspiron 14R 3gb.,amrita
"Reviewed in the United States on January 25, 2019",One person found this helpful,I was initially sceptical but it works pretty well with my dell Inspiron 7348 where factory recommends to use not more than 8 GB. Easy to install.,4.0 out of 5 stars,Verified Purchase,Works with my Dell Inspiron 7348,Amazon Customer
"Reviewed in the United States on January 5, 2018",3 people found this helpful,Works perfectly in Alienware m14x r2,4.0 out of 5 stars,Verified Purchase,Four Stars,sunnyasia
"Reviewed in the United States on January 10, 2018",One person found this helpful,Exactly what I needed to bump up the memory in my laptop! Installed with no problems.,5.0 out of 5 stars,Verified Purchase,Easy Memory Upgrade!,Guitar Man
"Reviewed in the United States on May 17, 2016",10 people found this helpful,"This is not compatible with a Lenovo Yoga 11e. I had read that it was and had checked some ram compatibility sites and ordered, but once it was installed the computer would not turn on with the charger attached. After scouring the Lenovo forums I found many others with the same issue. They had filled in a finder for compatible memory, and this popped up as a nice inexpensive option. I'm sure if you have a compatible machine it works great, but Crucial needs to either address the issue of their dual voltage ram not working properly in a machine it is supposed to be compatible with, or take it off the compatibility list to avoid this sort of issue in the future. I really dislike giving a one star review, but after seeing so many people on the forums say they had the same issue I figure Crucial must be aware of it by now.",1.0 out of 5 stars,Verified Purchase,Not compatible as advertised.,TheBeardedArtist
"Reviewed in the United States on August 7, 2017",One person found this helpful,Works as advertise and has been serving me well for months!,5.0 out of 5 stars,Verified Purchase,Five Stars,Jason
"Reviewed in the United States on April 29, 2015",One person found this helpful,"I got it to even out the performance of my Asus laptop. Having even and odd amounts of RAM can cause a laptop to slow down, so I opted for this chip to even out what I already had. The machine is once again running like a champ. I can't ask for more. I did notice that this RAM mixed well with the existing RAM, sometimes RAM chips will not work effectively with each other. This was a good purchase.",5.0 out of 5 stars,Verified Purchase,The machine is once again running like a champ,John
"Reviewed in the United States on September 4, 2019",One person found this helpful,Got it real fast. Installed quick and easy by following YouTube video. Thanks!!!,5.0 out of 5 stars,Verified Purchase,Reliable & Fast,Pedro I. fernandes
"Reviewed in the United States on March 21, 2015",2 people found this helpful,I bought this for a Dell Latitude E6420.The laptop recognizes all 8 gigs of RAM.Create price and fast shipping.Thank You.,5.0 out of 5 stars,Verified Purchase,I bought this for a Dell Latitude E6420. The ...,IT TECH
"Reviewed in the United States on June 18, 2016",3 people found this helpful,It does what it is supposed to do for a fair cost and that is pretty much all the thought I need to put into it.,5.0 out of 5 stars,Verified Purchase,Good -,Amazon Customer
"Reviewed in the United States on November 23, 2018",One person found this helpful,Works as advertised. Computer performance is so much better with the additional memory!,5.0 out of 5 stars,Verified Purchase,Shipment was delayed but a good purchase overall.,Knittin' Fun Things All The Time!
"Reviewed in the United States on February 27, 2016",One person found this helpful,Works well on synology disk station ds716+Easy to replace. Came retail packaged.,5.0 out of 5 stars,Verified Purchase,Works great with Synology DS716+,Boris
"Reviewed in the United States on December 13, 2015",3 people found this helpful,"I installed this in a brand-new Synology DS1515+ and the unit would not boot.After removing this RAM, the unit booted normally. I can't account for why others reported success, but the SODIMM I received (see the picture) is incompatible with the Synology DS1515+I'm guessing that either (1) the SODIMM doesn't really support both 1.35V and 1.5V or (2) the most recent revision of the DS1515+ motherboard won't accept RAM with dual voltage support -- or some variation.",3.0 out of 5 stars,Verified Purchase,Incompatible with Synology DS1515+,Printer User
"Reviewed in the United States on January 9, 2017",One person found this helpful,"Excellent memory card, popped it in and it was recognized immediately, no complaints.",5.0 out of 5 stars,Verified Purchase,Five Stars,Johnny Rivera
"Reviewed in the United States on February 9, 2021",One person found this helpful,"It gives my 10-year-old Dell 5520, Inspiron laptop more breathing space",5.0 out of 5 stars,Verified Purchase,Very fast shipping!,Johan
"Reviewed in the United States on May 21, 2016",One person found this helpful,Purchased Crucial CT2KIT102464BF160B for my late model 2011 MacBook Pro. The 16 gb RAM was easy to switch out and runs fast and awesome!,5.0 out of 5 stars,Verified Purchase,16 GB of Blazing Speed and Difference for 2011 MacBook Pro,CRaymond
"Reviewed in the United States on October 26, 2016",One person found this helpful,"Worked like it should. I only ended up using one stick because my laptop's second slot wound up not working so great, but that's hardly the product's fault. Either stick did fine in the good slot. Would buy again (hopefully for a machine that functions correctly :).",4.0 out of 5 stars,Verified Purchase,Worked like it should,"Adam ""Crab Legs"" Laurent"
"Reviewed in the United States on May 12, 2018",One person found this helpful,works good,4.0 out of 5 stars,Verified Purchase,Four Stars,Lisa Johnson
"Reviewed in the United States on July 12, 2016",One person found this helpful,Works great with no compatibility issues with my Inspiron 7559.,5.0 out of 5 stars,Verified Purchase,Works great,Lee Neighoff
"Reviewed in the United States on May 24, 2014",2 people found this helpful,"I went to crucial.com to find out what would work on my system or not first. Then after a little research I knew what to look for and naturally... I usually always finds the best deals on Amazon. The memory arrived quickly, packaging was easy to open and memory was a breeze to install. Booted my system back up and things ran much faster. Went from 2GB to 8GB so... lots of breathing room now! Do your research and if you know that these will work with your system then I would definitely recommend them!",5.0 out of 5 stars,Verified Purchase,Works great! No problems yet!,Albert Lai
"Reviewed in the United States on September 14, 2016",One person found this helpful,"Didn't work with my Toshiba. Was exactly what Crucial specced.Return was easy, no hassle.",1.0 out of 5 stars,Verified Purchase,Don't know...,WestCoastBestCoast
"Reviewed in the United States on August 18, 2013",2 people found this helpful,"Installed this in my acer aspire one AO756-2840. You have to have a 64 bit OS to access all of the memory, I am using win8 64bit. Makes a huge difference.",5.0 out of 5 stars,Verified Purchase,Easy upgrade and well worth the price,Doc H.
"Reviewed in the United States on November 5, 2017",One person found this helpful,Purchased two on my IT departments advice and they added speed to my slow laptop. Thanks,5.0 out of 5 stars,Verified Purchase,I would buy it again.,Amazon Customer
"Reviewed in the United States on January 8, 2019",6 people found this helpful,Fits Lenovo l450,5.0 out of 5 stars,Verified Purchase,Fits,Serhat 
"Reviewed in the United States on December 6, 2016",One person found this helpful,"Thank you. Computer works great now no more crashes, it needed more memory. Best price on net.shipped fast.",5.0 out of 5 stars,Verified Purchase,Computer works great now no more crashes,Rascal
"Reviewed in the United States on August 4, 2014",One person found this helpful,Purchased this memory for my Lenovo laptop. I have had it for a while now and I am very happy with it. I can't really say I have ever had a bad experience with Crucial memory. It is usually fairly priced and works well. Never had to RMA a stick on any machine I have used them on.,5.0 out of 5 stars,Verified Purchase,Crucial memory is a good bang for your buck,Jorge A
"Reviewed in the United States on November 18, 2019",One person found this helpful,Perfect upgrade for our computers,5.0 out of 5 stars,Verified Purchase,Worked as expected,Linda
"Reviewed in the United States on September 27, 2016",One person found this helpful,Great ram. Sped up my laptop considerably. I put in a Crucial SSD and this ram at the same time and my computer is running faster than ever. Asus N71JQ-A1.,5.0 out of 5 stars,Verified Purchase,Great ram. Sped up my laptop considerably,JNM
"Reviewed in the United States on March 4, 2020",One person found this helpful,"The product is not compatible with RoG G751JM with a factory ram of samsung 4gb(2x=8gb of Ram) DDR3 12800,",1.0 out of 5 stars,Verified Purchase,Not compatible with G751JM,Danilo Navarro
"Reviewed in the United States on March 11, 2019",One person found this helpful,"I ordered upgrade RAM for my Toshiba Satellite L755-S5244 laptop. The items shipped were keyed in the wrong area, thus the RAM would not fit my computer. I'll have to double check for proper part number and reorder.",1.0 out of 5 stars,Verified Purchase,Parts received would not fit my computer,Kenneth Baker
"Reviewed in the United States on June 14, 2016",One person found this helpful,My computer is fast thanks to this. I've been using this for several years now with no problems.,5.0 out of 5 stars,Verified Purchase,Good for the price,Sasquatch
"Reviewed in the United States on February 1, 2014",2 people found this helpful,I've been using this ram in my Thinkpad X240 for 2 weeks now with no problems. There was a big difference coming from only 4GB of ram.,5.0 out of 5 stars,Verified Purchase,Works Great!,mathew
"Reviewed in the United States on March 2, 2015",One person found this helpful,Crucials memory scanner is awesome. It found and recommended exactly what type of memory I had/needed and recommended this. Memory worked great.,5.0 out of 5 stars,Verified Purchase,Crucials memory scanner is awesome. It found and recommended exactly what type of ...,RockClimber4Life
"Reviewed in the United States on April 18, 2015",One person found this helpful,"A very nice memory upgrade. After inputting these into the laptop, the system's performance has more than doubled the efficiency rate.",5.0 out of 5 stars,Verified Purchase,A very nice memory upgrade,Willie C. Belton
"Reviewed in the United States on July 6, 2016",2 people found this helpful,Makes an older laptop much more peppy. Great price!,5.0 out of 5 stars,Verified Purchase,Great Deal!,j
"Reviewed in the United States on September 27, 2014",One person found this helpful,"This ram works flawlessly in my Mid 2012 13"" MacBook Pro. I purchased this to upgrade from my stock 4GB configuration to 10GB. This ram plays well with the 2GB stick of Elpida ram that came factory installed.",5.0 out of 5 stars,Verified Purchase,"This ram works flawlessly in my Mid 2012 13"" MacBook ...",Joe Vanfossen
"Reviewed in the United States on March 18, 2016",One person found this helpful,"My laptop had 4Gb of slow unreliable ram , so i got this alongside a new SSD and now we walk among the Gods",5.0 out of 5 stars,Verified Purchase,Ram can't hurt,Cochise Jones
"Reviewed in the United States on July 23, 2017",One person found this helpful,Bought this kit ot upgrade my Asus K52F-BBR5 from 3gb. Install was a cinch and they are working perfectly.,5.0 out of 5 stars,Verified Purchase,Upgrade to Asus K52F-BBR5,Jameson M.
"Reviewed in the United States on April 28, 2015",One person found this helpful,It freaked my computer out but might have just been my computer. Want damaged to the naked eye on arrival. I returned them it was a hassle,3.0 out of 5 stars,Verified Purchase,It freaked my computer out but might have just been ...,Sordid
"Reviewed in the United States on July 28, 2016",One person found this helpful,We bought 2 of these and put 1 in each of our computers. They are blazing fast now. :),5.0 out of 5 stars,Verified Purchase,Five Stars,LE1081
"Reviewed in the United States on March 6, 2020",One person found this helpful,"Llego rápido fácil de instalar, deben tener los destornilladores adecuados para destapar el mac.",5.0 out of 5 stars,Verified Purchase,"Para MacBook Pro (13-inch, Mid 2012)",Daniella Noguera
"Reviewed in the United States on July 9, 2013",One person found this helpful,"Got my cards in one day, less than 24 hours, actually. My Samsung laptop has one screw to remove to access the memory and hard drive. Upgrading the RAM was literally a 45 second exercise and the results were flawless.",5.0 out of 5 stars,Verified Purchase,Easy Swap Out,Lynn Karlet
"Reviewed in the United States on August 19, 2015",2 people found this helpful,works.. check on the crucial website for compatibility first.,5.0 out of 5 stars,Verified Purchase,Works fine with my X201.,Paul C
"Reviewed in the United States on September 16, 2016",One person found this helpful,"Put this in my asus x755ja along with a 500 gb samsung ssd, it runs so much faster",5.0 out of 5 stars,Verified Purchase,Awesome Ram,JackD
"Reviewed in the United States on February 14, 2017",One person found this helpful,Easy to install in my Macbook (late 2011) and noticeable performance difference.,5.0 out of 5 stars,Verified Purchase,Five Stars,Katherine
"Reviewed in the United States on October 15, 2019",One person found this helpful,Perfectly fits Dell Inspiron 3542. Easy to install. 7.7GB usable memory.,5.0 out of 5 stars,Verified Purchase,Inspiron 3542 Perfect fit,Saurav
"Reviewed in the United States on May 25, 2020",3 people found this helpful,Easy installation and works great.,5.0 out of 5 stars,Verified Purchase,Easy installation.,Tomas
"Reviewed in the United States on May 6, 2015",One person found this helpful,Worked perfect. Needed to up the RAM in a friends Toshiba laptop. Had no issues installing the RAM.,5.0 out of 5 stars,Verified Purchase,Worked perfectly for Toshiba Satellite C55-B5299,sundevil99
"Reviewed in the United States on November 1, 2018",One person found this helpful,"Used for increased performance with gaming, which after a few minutes of swapping the old ones out and installing the larger ram; performance was noticeably greater overall with system. Very satisfied!",5.0 out of 5 stars,Verified Purchase,"Great performance inside and out, quick and easy installation.",Nicholas
"Reviewed in the United States on July 25, 2017",3 people found this helpful,Good price and fast delivery ...,5.0 out of 5 stars,Verified Purchase,Good price and delivery,A. Osborn
"Reviewed in the United States on December 26, 2017",One person found this helpful,worked,5.0 out of 5 stars,Verified Purchase,Five Stars,DS
"Reviewed in the United States on December 6, 2016",One person found this helpful,Installed the additional memory and it came on line perfectly.,5.0 out of 5 stars,Verified Purchase,Five Stars,John P Hammond
"Reviewed in the United States on May 1, 2015",One person found this helpful,Works great and is what it says it is. I used the crucial scanner from crucial.com to find out exactly what type I needed.,5.0 out of 5 stars,Verified Purchase,Nice little upgrade,LINK
"Reviewed in the United States on January 15, 2018",3 people found this helpful,"arrived quick, installation was a breeze, and it is working fine.",5.0 out of 5 stars,Verified Purchase,and it is working fine.,Karthick
"Reviewed in the United States on December 9, 2015",5 people found this helpful,Worked great to speed up my work computer. As usual... make sure you get the right kind for your PC.,5.0 out of 5 stars,Verified Purchase,Yep. it's memory.,Wadzinski
"Reviewed in the United States on July 23, 2013",One person found this helpful,I bought my first MacBook Pro and wanted to double the memory from the original 4GB to 8GB. I always go to Amazon and have been buying Crucial memory for years for my PCs. It was a no brainer to go back to Crucial for my new Mac. I got the memory today and it was recognized immediately and works great! I would highly recommend this inexpensive upgrade and Crucial has been very reliable for me.,5.0 out of 5 stars,Verified Purchase,Perfect for my MacBook Pro (2012),Just Me
"Reviewed in the United States on June 20, 2017",One person found this helpful,"great product, great price!!!!!",5.0 out of 5 stars,Verified Purchase,Five Stars,Chimirimis
"Reviewed in the United States on September 12, 2016",2 people found this helpful,"Great memory for our laptop. Never any errors, and easy to install.",5.0 out of 5 stars,Verified Purchase,Five Stars,Andrew Neath
"Reviewed in the United States on January 4, 2018",One person found this helpful,"everything OK, thanks !!!!",5.0 out of 5 stars,Verified Purchase,Five Stars,darek
"Reviewed in the United States on July 8, 2017",One person found this helpful,Perfect for my Acer V5-122P,5.0 out of 5 stars,Verified Purchase,Five Stars,westlaguy
"Reviewed in the United States on March 17, 2017",One person found this helpful,Great memory for my Dell E6230 netbook!,5.0 out of 5 stars,Verified Purchase,Great Quality Memory and Fast!,Rugged IT Traveler
"Reviewed in the United States on May 4, 2017",2 people found this helpful,Exactly what I ordered and expected.,5.0 out of 5 stars,Verified Purchase,Five Stars,Allen H.
"Reviewed in the United States on December 3, 2015",One person found this helpful,Works great and was easy to install. Bumped up my computer memory index rating from a 7.6 to 7.7.,5.0 out of 5 stars,Verified Purchase,Five Stars,Lee
"Reviewed in the United States on January 31, 2017",One person found this helpful,Never had a problem with Crucial -- working well,5.0 out of 5 stars,Verified Purchase,Five Stars,merv58
"Reviewed in the United States on September 17, 2015",2 people found this helpful,Worked perfectly as an upgrade to my TS-251. Will work in any QNAP x51 series NAS appliance for taking it up to the support 8GB RAM.,5.0 out of 5 stars,Verified Purchase,Worked perfectly as an upgrade to my TS-251. Will ...,D. Kristof
"Reviewed in the United States on January 13, 2019",One person found this helpful,Performed perfectly,5.0 out of 5 stars,Verified Purchase,Perfect,ronin4
"Reviewed in the United States on June 20, 2014",One person found this helpful,Very easy to install and the performance change was more than expected. It supercharged my very weak business notebook. I'll have to remember to remove the memory when switching work notebooks.,5.0 out of 5 stars,Verified Purchase,"As described, immediate and noticeable performance change.",mwmusser3
"Reviewed in the United States on February 4, 2014",One person found this helpful,"I have a 13"" MacBook Pro, mid 2012 model running OS 10.9.1. The 8GB kit from Crucial was a direct replacement for the 4GB that came with the MacBook. It recognized the memory immediately and was a much better price that upgrading the memory with Apple. I did notice an improvement with performance, almost wish I would have gone to 16GB.Install is fairly simple if you are comfortable opening the back of the MacBook, memory is easily accessible. I have also upgraded the HD without issue.",5.0 out of 5 stars,Verified Purchase,works great in MacBook Pro,Jason K.
"Reviewed in the United States on May 14, 2017",3 people found this helpful,Works with my zotac steam machine,5.0 out of 5 stars,Verified Purchase,Five Stars,Khaosblade2008
