postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on February 21, 2021",One person found this helpful,Works great. Is comfortable to hold for long periods of time.,5.0 out of 5 stars,Verified Purchase,A must have for Switch gamers.,Da'Captain
"Reviewed in the United States on November 29, 2019",One person found this helpful,"First one died after a few days, but the 2nd one is still going strong !",5.0 out of 5 stars,Verified Purchase,Good deal,Erin A Hermes
"Reviewed in the United States on March 17, 2018",2 people found this helpful,"An all around great gamepad for the switch. For those who want a more traditional controller, this is your best option. I've had a few issues with the d-pad. It feels like a button, like something you would press once and be done with, and when pressing any of the directions, it's very easy to input another direction on accident. The only other issue is that $70 dollar price tag.",4.0 out of 5 stars,Verified Purchase,"Great controller, but issues with  the d-pad",Amazon Customer
"Reviewed in the United States on March 27, 2019",9 people found this helpful,I really enjoy this control! just a bit more expensive compared to other controllers from different companies,4.0 out of 5 stars,Verified Purchase,great buy!,Russell Nash
"Reviewed in the United States on September 5, 2019",10 people found this helpful,Best price I could find and you can’t beat the ease of shopping/delivery,5.0 out of 5 stars,Verified Purchase,Great!,Demon STi
"Reviewed in the United States on January 30, 2020",One person found this helpful,So much better control than the typical joy-con.,5.0 out of 5 stars,Verified Purchase,Quality you expect from Nintendo.,Average Joe
"Reviewed in the United States on August 10, 2020",One person found this helpful," I really liked the feeling of holding it. It was fun while it lasted. Many people said that this controller rarely got drift, but I got it 2 months after purchase.Nintendo, fix this.",3.0 out of 5 stars,Verified Purchase,Drifts after 2 months. Feels good.,Amazon Customer
"Reviewed in the United States on September 26, 2019",One person found this helpful,Best purchase for a gamer! He loves it and it’s a Nintendo brand so you know it’s good!,5.0 out of 5 stars,Verified Purchase,Good brand,Ashley Russell
"Reviewed in the United States on July 27, 2019",One person found this helpful,Amazing product. It feels perfect in my hands. The games run perfectly! It connects so easily. Works easy on PC and my laptop too. Recommend to buy!,5.0 out of 5 stars,Verified Purchase,Worth it,ricardo retana
"Reviewed in the United States on December 21, 2020",2 people found this helpful,"This controller is one of the most if the most comfortable controllers of all time. Seriously it good, and I highly recommend them the off-brand ones.",5.0 out of 5 stars,Verified Purchase,One of the best controllers out there!!!,Corey
"Reviewed in the United States on October 23, 2020",One person found this helpful,"The top right button is mushed down, its responsive but its totally different than the left. Disappointed.",2.0 out of 5 stars,Verified Purchase,Disappointed,Dudenick
"Reviewed in the United States on March 22, 2021",One person found this helpful,Works great and it's very ergonomic,5.0 out of 5 stars,Verified Purchase,Perfect,Angel D Lopez Castilla
"Reviewed in the United States on May 26, 2018",2 people found this helpful,"I know mass production can sometimes have its flaws, but I'm just annoyed it happened to me.I received the product on time and opened it to be treated by a loose screw rattling which immediately lodged itself into the right bumper after shaking. Had me thinking the bumper was faulty. After a quick YouTube video and a surprise message on the motherboard (No Spoilers). I took apart my controller removed said screw and the controller has, for the most part worked fine.",4.0 out of 5 stars,Verified Purchase,"Loose screw, Works Fine.",Logan
"Reviewed in the United States on March 4, 2019",One person found this helpful,really happy with this compared tothe battery life of the joycons. i purchased this to play through zelda.,5.0 out of 5 stars,Verified Purchase,great controller,B.Cro
"Reviewed in the United States on August 9, 2018",One person found this helpful,Great controller but any game that requires D-pad precision is a no-go. Constantly registers the wrong direction no matter how careful you are.,3.0 out of 5 stars,Verified Purchase,Worst d-pad ever?,Amazon Customer
"Reviewed in the United States on March 5, 2019",5 people found this helpful,I love how amazing this feels in my hands. I love the way the buttons click. Seems to have no issues connecting nor lag in response. Buy it.,5.0 out of 5 stars,Verified Purchase,Button clicks are so satisfying,Lesley
"Reviewed in the United States on January 30, 2020",One person found this helpful,This was a gift for my son & he loves it!,5.0 out of 5 stars,Verified Purchase,Works great!,Janice Ertmer
"Reviewed in the United States on January 30, 2019",One person found this helpful,Super ergonomic and super smooth.good grip and perfect for games like monster hunter and smash.the L & R buttons are perfect build for anything.,5.0 out of 5 stars,Verified Purchase,Great Control,Joss1685
"Reviewed in the United States on November 17, 2020",One person found this helpful,great controller,5.0 out of 5 stars,Verified Purchase,GREAT,Kyle
"Reviewed in the United States on October 10, 2017",One person found this helpful,I have very large hands and using the Switch provided controller just won't cut it. This worked great and the fact the NFC is built into the controller makes things so much better and easier.,5.0 out of 5 stars,Verified Purchase,Must have for a Nintendo Switch,Sam
"Reviewed in the United States on June 21, 2019",One person found this helpful,This controller was amazing when I owned it! I highly recommend it over the joycons!,5.0 out of 5 stars,Verified Purchase,Get it,Steven H.
"Reviewed in the United States on October 3, 2017",One person found this helpful,"The price tag is hard to swallow but the controller is perfect. Amiibo support, wireless, and motion controls making the controller cost 50 more dollars than the 3rd party alternatives feels really steep though.",5.0 out of 5 stars,Verified Purchase,Expensive but Might Be Worth It.,Colin H
"Reviewed in the United States on February 22, 2020",One person found this helpful,I find the stock controllers for the switch difficult to use due to their small size. This is a Great controller with killer battery life. Must have for any extended gaming on the switch.,5.0 out of 5 stars,Verified Purchase,Very happy.,The Mad Dad Blog
"Reviewed in the United States on September 5, 2020",One person found this helpful,works as described,4.0 out of 5 stars,Verified Purchase,works as described,girdnerg
"Reviewed in the United States on July 16, 2018",One person found this helpful,"Must-have accessory for any switch owner who plays games like Breath of the Wild. Coming from an xbox one controller, it's actually really comfortable.",5.0 out of 5 stars,Verified Purchase,Must-have accessory for any switch owner who plays games like Breath of the Wild,Amazon Customer
"Reviewed in the United States on March 14, 2019",One person found this helpful,Long battery life. charges using the best type of cable ever. And has a really good feel in the hands. I will say it doesn't breath well. So hands may get a bit sweaty. Mine do anyway.,5.0 out of 5 stars,Verified Purchase,Handles great!,Kayla B
"Reviewed in the United States on November 7, 2020",One person found this helpful,great product thanks,5.0 out of 5 stars,Verified Purchase,works,Laury
"Reviewed in the United States on August 21, 2018",One person found this helpful,"While it does have the best grip out of all the controllers I've used (ps4, steam, xbox), it does have the infamous d-pad issue. The left and right button will frequently drift to up and down. By aware of this issue before you buy.",3.0 out of 5 stars,Verified Purchase,Dpad issue,Jiateng Zhao
"Reviewed in the United States on June 1, 2020",One person found this helpful,"Joycon drift within months of use, and Nintendo wants $50+ for repairs for a defective product.",2.0 out of 5 stars,Verified Purchase,Meh,Amazon Customer
"Reviewed in the United States on February 3, 2019",3 people found this helpful,"Best controller I've ever owned. Wish I could use it on my Xbox and PS4. Haven't tried yet, but hope I can get it to work with PC.",5.0 out of 5 stars,Verified Purchase,Best controller ever.,Seth Bailey
"Reviewed in the United States on April 16, 2018",One person found this helpful,"Game changer. The included joycons were usable in their snap in grip, but never really comfortable. This controller solves that problem. For anyone playing a good bit on a TV, this is a must own.",5.0 out of 5 stars,Verified Purchase,but never really comfortable. This controller solves that problem,FISHTAIL
"Reviewed in the United States on March 6, 2021",One person found this helpful,Love my pro controller!,5.0 out of 5 stars,Verified Purchase,Great product,Brandy L
"Reviewed in the United States on July 1, 2019",One person found this helpful,This Nintendo Switch controller is awesome. This item is as described.,5.0 out of 5 stars,Verified Purchase,Awesome Nintendo Switch Controller,Daniel R Peterson
"Reviewed in the United States on January 5, 2020",One person found this helpful,La sensación de manejo es bastante buena.La batería cumple con lo que dice el manual.Hasta ahora va bien con la switch.5/jan/2020,5.0 out of 5 stars,Verified Purchase,Compacto y robusto,Mario León
"Reviewed in the United States on January 1, 2019",One person found this helpful,Bought as a gift and he was very happy,5.0 out of 5 stars,Verified Purchase,Very nice,Nana
"Reviewed in the United States on July 30, 2017",One person found this helpful,"This is a good remote. Has good battery life, feels good in the hands (ladies)... And it's sturdy. However it's way too expensive for a controller. Nintendo shouldn't be selling this for more than $50.",4.0 out of 5 stars,Verified Purchase,"Good remote, but pricey.",Brian
"Reviewed in the United States on July 29, 2019",2 people found this helpful,Stopped working properly after one month. Exactly when the return window closed. Not cool,1.0 out of 5 stars,Verified Purchase,Stopped working,Tammy Reischmann
"Reviewed in the United States on January 9, 2020",2 people found this helpful,"Fantastic controller, way easier to hold than the joy-cons. Just wish it didn’t look exactly like an Xbox controller and wish it came in more/ any other colors other than just black, But if you’re playing on the TV this is the Way to go",5.0 out of 5 stars,Verified Purchase,Great controller,Steven Higbee
"Reviewed in the United States on December 25, 2019",One person found this helpful,When I received the controller everything looked fine. Once I started to play with the controller I noticed the right joy stick moves on games by its self. I would return the controller by I’m currently deployed an it would be to much of a hassle so I’m stuck with a busted controller.,2.0 out of 5 stars,Verified Purchase,Right Joy stick,Joshua Stephens
"Reviewed in the United States on December 21, 2019",One person found this helpful,Stop working after 1 year. after spending 20 minutes on the phone with Nintendo they let me know that they only have a 90 day warranty on these controllers. Not impressed since I spent $70 on this item.,1.0 out of 5 stars,Verified Purchase,Lasted less than a year,Austin Robertson
"Reviewed in the United States on December 30, 2019",One person found this helpful,Genuine Nintendo,5.0 out of 5 stars,Verified Purchase,As advertised,David W.
"Reviewed in the United States on July 11, 2019",One person found this helpful,Very nice controller plays very well for the switch 👍.,5.0 out of 5 stars,Verified Purchase,How good it feels to hold it.,Daniel
"Reviewed in the United States on December 8, 2019",One person found this helpful,Great controller. Handles well!,5.0 out of 5 stars,Verified Purchase,Great,Annie
"Reviewed in the United States on September 21, 2019",One person found this helpful,The best control of this generation,5.0 out of 5 stars,Verified Purchase,Excellent,Juan M.
"Reviewed in the United States on September 23, 2018",2 people found this helpful,"LOL, with this controller I feel like a pro gamer on my switch. If there is such a thing as a pro switch player =)",5.0 out of 5 stars,Verified Purchase,I am a pro gamer now,MKG
"Reviewed in the United States on April 21, 2020",One person found this helpful,If you own a switch you need to own this,5.0 out of 5 stars,Verified Purchase,Buy it now,Pixel Pc Repair
"Reviewed in the United States on March 29, 2021",9 people found this helpful,"Works perfectly, makes the joy cons obsolete",5.0 out of 5 stars,Verified Purchase,Love it,Billyray Haynes
"Reviewed in the United States on February 19, 2021",One person found this helpful,"Bought product new received it with the seal broken, protective foam cover at the bottom of the box, and fingerprints all over it. Haven't seen if it works yet because I just got it out of my frozen mailbox.",1.0 out of 5 stars,Verified Purchase,Not new,Brad
"Reviewed in the United States on July 20, 2019",One person found this helpful,Best controller for the Switch HANDS DOWN even more comfortable than Xbox / PlayStation controllers.,5.0 out of 5 stars,Verified Purchase,Awesome Controller,Joseph
"Reviewed in the United States on November 12, 2020",One person found this helpful,My Son Love’s it,5.0 out of 5 stars,Verified Purchase,he love it,wigenie O
"Reviewed in the United States on December 3, 2017",One person found this helpful,It's basically the same as the other pro controllers but with some Xenoblade 2 flare. It looks pretty and the controller is solid. It is probably my favorite controller so far.,5.0 out of 5 stars,Verified Purchase,It's a pro controller.,Ky
"Reviewed in the United States on April 27, 2017",5 people found this helpful,"For me, this seemed like a great investment. So many people have been raving about how fantastic this controller is, and it got me hyped up. So, I bought the controller, only to have it arrive, and find the d-pad was defective. It simply wouldn't register any horizontal direction. If I pressed left, it would go up instead. Amazon was very cooperative and assisted me in ordering a new one. It hasn't arrived yet, but when it does, I'll update this review. As for now, three stars. Other than the d-pad, though, it seemed like a very great controller!",3.0 out of 5 stars,Verified Purchase,"Seems Great, but mine was defective.",Steets
"Reviewed in the United States on October 13, 2017",One person found this helpful,Best controller Nintendo has made since the Gamecube. Very comfortable to hold with nice large buttons all perfectly placed. Much better than using joyless cons.,5.0 out of 5 stars,Verified Purchase,A must have.,Jason Avocado
"Reviewed in the United States on March 30, 2019",One person found this helpful,100x better than joycons. I think it feels more ergonomic then using Xbox controller.,5.0 out of 5 stars,Verified Purchase,Awesome upgrade,Anthony
"Reviewed in the United States on December 26, 2020",5 people found this helpful,awsome controller,5.0 out of 5 stars,Verified Purchase,good controller,Zacharias s.
"Reviewed in the United States on March 8, 2018",One person found this helpful,"Controller was working great for months until one day the buttons on the right side of the controller mysteriously stopped working in the middle of playing a game. Any attempts to re-sync the controller were met with failure. I tried all the troubleshooting on the official Nintendo website and nothing worked. I even called the Nintendo support line, but the lady on the other end basically just read me the troubleshooting guide word-for-word. I’m not too keen on spending another $70 on a replacement, so I’ll have to send it in for repair.",1.0 out of 5 stars,Verified Purchase,Worked great until it didn’t,Fulgrim
"Reviewed in the United States on July 16, 2018",One person found this helpful,"I absolutely love the switch controller, and i have been through every console controller since the 80s. This is the absolute best for me. And that xenogear theme is just spot on, classy and just absolutely gorgeous to look at.",5.0 out of 5 stars,Verified Purchase,Gorgeous controller,Chozoghost
"Reviewed in the United States on September 6, 2017",One person found this helpful,The battery life is amazing! I rarely need to charge it and I use it quite a bit too. I love having another charging cable too since it comes with it. The controller is very comfortable to use for extended periods of time.,5.0 out of 5 stars,Verified Purchase,Great controller,Chipmunkbabiie
"Reviewed in the United States on May 21, 2018",One person found this helpful,Lasted 5 months I may buy a non Nintendo model next time.,3.0 out of 5 stars,Verified Purchase,Only lasted 5 months,Wpwolfe
"Reviewed in the United States on March 11, 2019",One person found this helpful,Nothing is better than the actual Pro Controller. Does everything I need it to,5.0 out of 5 stars,Verified Purchase,Excellent,PXXRM4CH1N384
"Reviewed in the United States on September 28, 2019",One person found this helpful,Boyfriend loved it,5.0 out of 5 stars,Verified Purchase,Recommended,Lianet_H
"Reviewed in the United States on April 22, 2017",One person found this helpful,"love it ... has the best top bumper button placement out of any console period. it is missing a head phone jack which I never used on and system anyway, but if u care about. The battery is the the best I have not charged that thing up since I got it, it's been one week now",5.0 out of 5 stars,Verified Purchase,love it.,villian
"Reviewed in the United States on February 2, 2019",2 people found this helpful,Got this as a Valentine’s Day gift for my boyfriend and he loves it!,5.0 out of 5 stars,Verified Purchase,Great gift!,Annie Nguyen
"Reviewed in the United States on July 10, 2019",One person found this helpful,Feels good in your hand (not cheap or light). Would buy again if I broke this one.,5.0 out of 5 stars,Verified Purchase,Feels Nice,0hlaura
"Reviewed in the United States on February 23, 2020",One person found this helpful,This is the best controller made for the switch. A must have to switch gaming. It really enhances how you play multiplayer games.,5.0 out of 5 stars,Verified Purchase,Best Controller,Matthew
"Reviewed in the United States on September 6, 2019",One person found this helpful,Good controller,5.0 out of 5 stars,Verified Purchase,First time buying this controller,José
"Reviewed in the United States on November 23, 2019",One person found this helpful,Awesome controller my kid loves it,5.0 out of 5 stars,Verified Purchase,Very durable,OsheaOmalley
"Reviewed in the United States on December 1, 2018",One person found this helpful,"Fells good in hand, works properly, Joysticks don’t have dead zones. Good product from Nintendo.",5.0 out of 5 stars,Verified Purchase,A Must have item!,Ryan
"Reviewed in the United States on November 28, 2018",One person found this helpful,"Overall, this item is a very confterable way to use the controller and has a very nice gripping stylle to it.",5.0 out of 5 stars,Verified Purchase,the controller,aleksandr pirogov
"Reviewed in the United States on September 19, 2019",One person found this helpful,GREAT BUY,5.0 out of 5 stars,Verified Purchase,GREAT BUY,dickens
"Reviewed in the United States on April 7, 2019",One person found this helpful,Gift for a VERY SPECIAL family member.They Loved it.,5.0 out of 5 stars,Verified Purchase,Great buy,Teri Newman-Woltz
"Reviewed in the United States on April 23, 2020",One person found this helpful,It's an amazing feeling controller but got left joy stick drift right out the box...,3.0 out of 5 stars,Verified Purchase,Left joy stick drift,Ryan Sipes
"Reviewed in the United States on October 21, 2020",5 people found this helpful,"de los accesorios de mi switch es el que mas uso, el que mas me gusta, super comodo",5.0 out of 5 stars,Verified Purchase,excelente,Ernesto Vargas Murillo
"Reviewed in the United States on May 18, 2017",One person found this helpful,,5.0 out of 5 stars,Verified Purchase,Quality Controller and Great Battery for long pro gaming sessions!,Darwin Lopez
"Reviewed in the United States on July 22, 2018",One person found this helpful,"I love love love this controller. My kids use the smaller ones, this one is perfect for me.",5.0 out of 5 stars,Verified Purchase,Five Stars,Todd
"Reviewed in the United States on April 2, 2019",One person found this helpful,works great for nintendo switch but the price is alot more then they should be.,4.0 out of 5 stars,Verified Purchase,works great,Matthew Hammond
"Reviewed in the United States on January 19, 2019",One person found this helpful,Battery lasts forever. Very comfortable in adult hands.,5.0 out of 5 stars,Verified Purchase,No buyer's remorse to be had.,Kvasir119
"Reviewed in the United States on October 7, 2018",One person found this helpful,"This controller is worth every dollar you spend on this controller, the battery life on this is great. If you are a casual gamer like I this is the controller for you.",5.0 out of 5 stars,Verified Purchase,Pro Controller,Chet Warner
"Reviewed in the United States on August 12, 2019",One person found this helpful,Great product. Get it ad used. Great value.,5.0 out of 5 stars,Verified Purchase,Must have for NS gamers,David Hou
"Reviewed in the United States on December 2, 2017",One person found this helpful,Just a cool looking switch remote to go with my xenoblade 2 .,5.0 out of 5 stars,Verified Purchase,Five Stars,NyC ReTrOBoYToY
"Reviewed in the United States on July 17, 2017",2 people found this helpful,Pros- Comfortable- Durable- Good battery life- Nice SizeCons- ABXY buttons too close to right joystick- no 3.5mm jack,4.0 out of 5 stars,Verified Purchase,Very comfortable controllers with minor issues.,Ramona
"Reviewed in the United States on April 3, 2017",One person found this helpful,A very sturdy feeling well put together controller. Reminds me of the Xbox one and 360 controllers. Reliable.,4.0 out of 5 stars,Verified Purchase,Nice,ShinMadman3rd
"Reviewed in the United States on April 1, 2017",One person found this helpful,"Great controller. Grips are very comfy and I barely ever even charge it. Used it during Splatoon 2 Test Fire and the motion control worked perfectly. Zelda the motion control was perfect as well, helping me make more precise aims when shooting arrows. Pretty much a no brainer purchase if you intend on playing a lot at home. Joycons work fine, but this is definitely my most preferred controller when using my Switch.",5.0 out of 5 stars,Verified Purchase,Great controller. Grips are very comfy and I barely ...,Amazon Customer
"Reviewed in the United States on June 6, 2018",One person found this helpful,"Works perfect, great fit in the hand even for my daughter. It charges fast and never had any issues so far.",5.0 out of 5 stars,Verified Purchase,"Works perfect, great fit in the hand even for my ...",jenn skinner
"Reviewed in the United States on February 18, 2019",One person found this helpful,It is what it is and does what it's meant to do,5.0 out of 5 stars,Verified Purchase,Nicetendo!,Zach
"Reviewed in the United States on December 30, 2019",One person found this helpful,"Controller has a solid, professional feel. The larger face buttons are great for people with larger hands like me. Only criticism is the weak D-pad occasionally giving wrong inputs, but since I don't use it that often, it's not a big deal.",5.0 out of 5 stars,Verified Purchase,Best controller option for the Switch,Emma
"Reviewed in the United States on December 25, 2020",6 people found this helpful,It does it’s job and sits super comfy,5.0 out of 5 stars,Verified Purchase,Great controller,Robert
"Reviewed in the United States on November 30, 2018",One person found this helpful,Must have for blockbuster games. Comfortable and functional.,5.0 out of 5 stars,Verified Purchase,A lot better then included controllers for more intense games.,Bau_Jr.
"Reviewed in the United States on February 13, 2019",One person found this helpful,Works great but the price is a bit high for me.,4.0 out of 5 stars,Verified Purchase,Gworks well.,Mj
"Reviewed in the United States on April 1, 2019",One person found this helpful,"Beautiful controller with responsive but not over the top clicks for button and bumper presses.Extremely long battery life and when it gets low just plug it in and continue using it.Reasonably heavy but not a brick, feels solid and high quality.",5.0 out of 5 stars,Verified Purchase,Excellent,Steven B.
"Reviewed in the United States on June 10, 2019",One person found this helpful,Get one,5.0 out of 5 stars,Verified Purchase,This is so much better than the joy cons,Rachel Wood
"Reviewed in the United States on September 24, 2018",One person found this helpful,This controller is so vital that it should be included with the console.,5.0 out of 5 stars,Verified Purchase,The only way to play Nintendo Switch,Brad H.
"Reviewed in the United States on May 2, 2020",One person found this helpful,"I bought this for my bf, and he uses it for his Nintendo Switch Lite, and loves it since he has very big hands. It also has a pretty long lasting battery.",5.0 out of 5 stars,Verified Purchase,Great for Nintendo Switch Lite,Sarahi
"Reviewed in the United States on March 15, 2019",One person found this helpful,simply the best.....,5.0 out of 5 stars,Verified Purchase,simply the best.....,rafael alvarez posada
"Reviewed in the United States on January 23, 2019",One person found this helpful,I don't like paying resale prices but this is my favorite pro controller design and owning a limited edition item that I will use regularly is worth it in my book.,5.0 out of 5 stars,Verified Purchase,Great looking controller,Nicholas N
"Reviewed in the United States on March 10, 2018",One person found this helpful,"The pro controller for Switch is responsive and smooth as butter. I’ve tried it with Mario Kart 8, Zelda, Mario Odyssey, and Bayonetta 2. I can’t recommend this enough to my fellow Switch owners.",5.0 out of 5 stars,Verified Purchase,Great controller. I highly recommend.,This guy
"Reviewed in the United States on September 17, 2018",2 people found this helpful,Way better than the controller that comes with the switch,5.0 out of 5 stars,Verified Purchase,👍😀,jja
"Reviewed in the United States on January 17, 2019",One person found this helpful,Best controller for the switch,5.0 out of 5 stars,Verified Purchase,Great,Nicholas Youney
"Reviewed in the United States on May 10, 2017",One person found this helpful,"I play my switch in tv mode only, the Joycon is so hard to use(buttons are too small), when I play zelda with my pro controller, I feel good, it is just fine for this game.i have ps4,x1,ps3 and NS,the pro controller is better than ds4 a lot I think.if you play tv mode more, I think pro is a good choice,it's price is a little expensive although,but worth it.",5.0 out of 5 stars,Verified Purchase,Good Experience For NS,chaodx2
"Reviewed in the United States on December 18, 2019",17 people found this helpful,Good product,5.0 out of 5 stars,Verified Purchase,Good product,Miguel Sosa
"Reviewed in the United States on February 23, 2019",One person found this helpful,Best controller imo of the current Gen systems. Works great with pc too.,5.0 out of 5 stars,Verified Purchase,Must have for switch and a very nice pc controller.,L. Reyes
"Reviewed in the United States on October 31, 2019",One person found this helpful,"Good stuff. Holds charge for a good while when not in use, which works great if you bring others for friends to use.",5.0 out of 5 stars,Verified Purchase,These things are great,Parker
"Reviewed in the United States on April 3, 2017",One person found this helpful,It's a great controller and one of the best Nintendo has released since probably the gamecube controller.,5.0 out of 5 stars,Verified Purchase,Fantastic controller,Claire
"Reviewed in the United States on February 24, 2019",One person found this helpful,Just what we needed,5.0 out of 5 stars,Verified Purchase,Just what we needed,greenbird
"Reviewed in the United States on April 18, 2019",One person found this helpful,Perfect,5.0 out of 5 stars,Verified Purchase,Excellent,Amazon Customer
"Reviewed in the United States on November 21, 2019",8 people found this helpful,Love this wireless controller.,5.0 out of 5 stars,Verified Purchase,Recommend,Mark
"Reviewed in the United States on November 24, 2018",4 people found this helpful,Feels premium and looks stealthy.,5.0 out of 5 stars,Verified Purchase,Very nice feel,Eduardo
"Reviewed in the United States on November 24, 2019",One person found this helpful,"Well packaged, I'm very happy with it!",5.0 out of 5 stars,Verified Purchase,Best purchase ever!,Norman López
"Reviewed in the United States on July 18, 2018",One person found this helpful,"Works great, as expected for a licensed Nintendo product.",5.0 out of 5 stars,Verified Purchase,Five Stars,Lisa
"Reviewed in the United States on April 29, 2020",One person found this helpful,This is a great controller to play games on your Switch and even on your pc! It handles great and it is an upgrade from using two joycons as a controller.,5.0 out of 5 stars,Verified Purchase,Great controller!,Dorota Gomulka
"Reviewed in the United States on November 15, 2017",One person found this helpful,Does its job - quality product. Have purchased several and no quality issues to report.,5.0 out of 5 stars,Verified Purchase,Gives me the ability to control things...,J. Pierson
"Reviewed in the United States on February 25, 2019",One person found this helpful,Awesome,5.0 out of 5 stars,Verified Purchase,Awesome,VaeVictis99
"Reviewed in the United States on April 30, 2017",One person found this helpful,Great controller but charging $70 is too much. Wait until it hits $50 price point or less.,4.0 out of 5 stars,Verified Purchase,Solid controller but overpriced,Shoom
"Reviewed in the United States on February 14, 2019",One person found this helpful,Excellent,5.0 out of 5 stars,Verified Purchase,Excellent,matt
"Reviewed in the United States on February 27, 2019",2 people found this helpful,It is ideal for the games that I bought in the nintendo. I recommend it for better playability and comfort.,5.0 out of 5 stars,Verified Purchase,it works perfectly,Eddie
"Reviewed in the United States on January 5, 2020",One person found this helpful,Pretty good price for these controllers,5.0 out of 5 stars,Verified Purchase,Great job on the delivery,Brian m cruz
"Reviewed in the United States on March 21, 2019",4 people found this helpful,No complaints. Good feel. Good buttons.,5.0 out of 5 stars,Verified Purchase,Perfect,alex
"Reviewed in the United States on March 16, 2018",2 people found this helpful,"This is, in my opinion, a must-have for anyone wanting to game on the Nintendo Switch. The Joy-con grip simply doesn't cut it.",5.0 out of 5 stars,Verified Purchase,"This is, in my opinion, a must-have for ...",wifiwolfpack
"Reviewed in the United States on September 20, 2018",One person found this helpful,lasts very long on a charge I love this controller,5.0 out of 5 stars,Verified Purchase,great quality long battery life,danielle halyak
"Reviewed in the United States on December 16, 2018",One person found this helpful,Thanks,5.0 out of 5 stars,Verified Purchase,Thanks,Denny
"Reviewed in the United States on April 10, 2018",2 people found this helpful,"Very disappointed in this purchase. The pictures posted showed an American version of the pro controller box but I received the Japanese version. As a collector who puts the box on display, this is not ok for me, especially for the price.",1.0 out of 5 stars,Verified Purchase,Very disappointed in this purchase,Alex
"Reviewed in the United States on February 8, 2018",One person found this helpful,Definitely worth the money! I thought the joycon were unbeatable but this is definitely better for a lot of games.,5.0 out of 5 stars,Verified Purchase,I thought the joycon were unbeatable but this is definitely better for a lot of games,David
"Reviewed in the United States on December 11, 2018",12 people found this helpful,Like,4.0 out of 5 stars,Verified Purchase,That it works,Tito
"Reviewed in the United States on June 10, 2017",One person found this helpful,"Great controller, its on par with the Xbox 360 controller in terms of comfort in the hand. The face buttons are large, which is great if you've ever had problems with pressing the wrong buttons in times of dire need haha. The triggers feel great and the entire controller sits right in your palms with all the buttons right at the ready for your thumbs. Only downside is the D-pad, it feels great but its not the most accurate, with no pivot point in the middle you can easily press more than one angle accidentally. Altogether great controller, not to mention its compatible with bluetooth!Pros:-Perfect button feel, with large face buttons-Very comfortable-Fingers lay right on the triggers-Analog sticks are catchy and never want to leave the thumbs-Bluetooth compatible!Cons:-Not the best D-pad, it's easy to hit multiple angles with one press accidentally. Easy to avoid over time though.-The triggers are all digital, which isn't necessarily a con but can hinder its virtual console capability-A little expensive. Although you are paying extra for the HD rumble and gyro controls.",5.0 out of 5 stars,Verified Purchase,"Awesome controller, as long as you're willing to pay the price for HD Rumble and Gyro controls.",Amazon Customer
"Reviewed in the United States on May 21, 2018",One person found this helpful,Why didnt these come standard with the Switch?,5.0 out of 5 stars,Verified Purchase,Seriously?,Eric
"Reviewed in the United States on November 24, 2018",One person found this helpful,"Most comfortable controller on the market for any console right now. The price tag is kind of steep, but I feel like it was worth it.",5.0 out of 5 stars,Verified Purchase,Must buy,Shawn
"Reviewed in the United States on May 27, 2018",One person found this helpful,Works great with Zelda on the Switch.,5.0 out of 5 stars,Verified Purchase,Nice Controller,nowufny2
"Reviewed in the United States on November 22, 2018",One person found this helpful,I'm satesfied with the product,5.0 out of 5 stars,Verified Purchase,The games begin,omar
"Reviewed in the United States on March 19, 2019",2 people found this helpful,Love the quality of the product,5.0 out of 5 stars,Verified Purchase,awesome sauce,KajunYankee
"Reviewed in the United States on May 24, 2018",2 people found this helpful,Don't even try using the built-in controller. This thing is a must for anyone who owns a switch.,5.0 out of 5 stars,Verified Purchase,Five Stars,J
"Reviewed in the United States on July 27, 2019",One person found this helpful,"Ideal way to play on the switch. Price for this controller is always a little high, but gets discounted frequently enough to make it a worthwhile investment.",5.0 out of 5 stars,Verified Purchase,Worth the price — if discounted,gripshos
"Reviewed in the United States on February 26, 2019",One person found this helpful,Love it. Easy to use,5.0 out of 5 stars,Verified Purchase,Works great,jess
"Reviewed in the United States on March 24, 2018",2 people found this helpful,Much better with this controller.,5.0 out of 5 stars,Verified Purchase,Five Stars,Arnold Kurtz
"Reviewed in the United States on January 3, 2019",One person found this helpful,Works well! Syncs easily and is more comfortable than the joy cons or wired controllers,5.0 out of 5 stars,Verified Purchase,Great Controller,Hailana 
"Reviewed in the United States on October 9, 2017",12 people found this helpful,"Controller is an amazing piece of hardware. Super high quality and great tactile feedback. It is, however, WAY too expensive.",4.0 out of 5 stars,Verified Purchase,"Great product, too pricey.",Condawg
"Reviewed in the United States on July 12, 2019",One person found this helpful,Some games are fine hand held and some i need to have on the tv. The joy cons are just a little to small for my hands and the pro controller is perfect.,5.0 out of 5 stars,Verified Purchase,Love it!,Jordan M Polak
"Reviewed in the United States on September 8, 2019",One person found this helpful,Pro controller with a recolor is not bad at all. If you are looking for a pro controller and love the game series I would pick this up.,5.0 out of 5 stars,Verified Purchase,It’s another pro controller with colors that are inspired from the game xenoblade.,Amazon Customer
