postDate,helpful,reviewBody,starRating,verifiedPurchase,reviewTitle,name
"Reviewed in the United States on October 3, 2019",One person found this helpful,Just what I needed. Only problem my Fire10 keeps telling me its been removed. I turn it off & back on and it works perfect. I think it's the fire not the sdisk.,5.0 out of 5 stars,Verified Purchase,Great,grannySue
"Reviewed in the United States on May 27, 2020",One person found this helpful,"If you need a U3, A2 microSD card for faster video recording or picture taking, this series will be your best bet for the money.You CANNOT do these things with A1, and U1 will be slow as well. The write and read speeds on this were in line with other reviewers, and I have no complaints. Longevity will be key, especially as it sits in a hot car in a sunny state, and I will update with any defects or problems.",5.0 out of 5 stars,Verified Purchase,"Put it into my dashcam and it immediately worked, no questions asked.",Brian R.
"Reviewed in the United States on March 28, 2021",One person found this helpful,"Did not have problems so far, works perfectly and the read write speed has considerably improved. It's worth the money",5.0 out of 5 stars,Verified Purchase,Pricy but worth it,Hari Reddy
"Reviewed in the United States on October 2, 2018",One person found this helpful,"Great speeds, Worked great on a smart phone and then my N3DS. Worth the price but it's a shame a Nintendo 3DS only supports a max of 32GB.",5.0 out of 5 stars,Verified Purchase,"Best Micro SD purchase I had by far, for 32GB",BagelBits
"Reviewed in the United States on December 27, 2019",One person found this helpful,"I had been using this card for my hero6 for a year now,and after viewing the videos on a computer, all the files were deleted.I then put it into my camera,and it says there is an error.I can't take any more videos or pictures,NOTHING.I wanted to love this product,and I did, until now.I have used and bought san disk for years ,but after this,I am considering switching to a different brand.Extremely dissapointed.",2.0 out of 5 stars,Verified Purchase,"After a year of use,all files wiped",Ellen Bafundo
"Reviewed in the United States on April 21, 2020",One person found this helpful,"I bought this to add more storage on my son's cheap Vivo phone so he can store more photos and videos. I was worried at first that the phone may not handle this high capacity, high speed memory card. But it turns out perfect! He's been using it for 2 months already without a single problem. Good quality product. Highly recommended.",5.0 out of 5 stars,Verified Purchase,Works great on a cheap Vivo Phone,J.O.
"Reviewed in the United States on June 27, 2019",One person found this helpful,Excelente. La próxima que envíen además un adaptador del tipo pen drive. Lo vale,5.0 out of 5 stars,Verified Purchase,Excelente,Amazon Customer
"Reviewed in the United States on June 25, 2019",One person found this helpful,2 of the 3 64gig I bought were DOA wouldn't format just plain useless. 1 of them I used once in a drone and after I retrieved the video it stopped working.,1.0 out of 5 stars,Verified Purchase,DOA,Steve
"Reviewed in the United States on February 8, 2021",One person found this helpful,"Bought to upgrade the storage on my phone, it's super fast, has the best class ratings in all area's, highly recommended.",5.0 out of 5 stars,Verified Purchase,Super fast.,Zach
"Reviewed in the United States on August 23, 2020",One person found this helpful,Got this for my switch.I mostly buy digital games so this is perfect.Faster than my old gigastone and it's been nice not to worry about storage.,5.0 out of 5 stars,Verified Purchase,Perfect for Switch,Faye Chien
"Reviewed in the United States on June 22, 2020",One person found this helpful,I've always had really good luck with these memory cards in my GoPro Hero 7 Black and my drones. Always a trusted brand for me.,5.0 out of 5 stars,Verified Purchase,"Always a trusted brand and a ""go to"" memory card for my needs.",Jason
"Reviewed in the United States on January 16, 2021",One person found this helpful,"Works great in my Samsung S20 G5, Phone picked it right up after install. This micro has plenty of storage with speed and quality.",5.0 out of 5 stars,Verified Purchase,Very nice micro for all device platforms.,Vic m
"Reviewed in the United States on December 5, 2020",One person found this helpful,"Got the 1tb card because my 400gig card was completely full, works like a charm xfering 400g to the 1tb took awhile but that is to be expected. Now I can buy more games for my switch finally",5.0 out of 5 stars,Verified Purchase,Monster storage for my switch!,Howitzer
"Reviewed in the United States on February 16, 2020",2 people found this helpful,"SanDisk 128GB Extreme MicroSDXC , good product. have used SanDisk for several years. Have had no problemswith the disks.",5.0 out of 5 stars,Verified Purchase,"Works well, fair price",Gbitt.
"Reviewed in the United States on December 1, 2020",One person found this helpful,SanDisk Extreme 256GB micro SDXC card performs to specs. SD adapter was packaged in a separate bag.,5.0 out of 5 stars,Verified Purchase,SanDisk 256GB Extreme microSDXC UHS-I Memory Card,EB-58
"Reviewed in the United States on June 28, 2020",3 people found this helpful,I used this for my gopro. I have about 4 of them. Owned them for years and they work great. I haven't had one crash on me.,5.0 out of 5 stars,Verified Purchase,Great for people in the digital world.,kevin
"Reviewed in the United States on July 1, 2020",One person found this helpful,Sandisk is a consistent brand. This SD card is plenty fast.Maxes out my phone's storage and works great.,5.0 out of 5 stars,Verified Purchase,Works Great!,Dave
"Reviewed in the United States on June 15, 2020",One person found this helpful,It lied it cannot handle a dash cam whatever you do do not get this for a dash cam!!!!,1.0 out of 5 stars,Verified Purchase,Not good for dash cam.,ANGIE&SAM💖
"Reviewed in the United States on January 19, 2021",One person found this helpful,Holds a TON of pictures. Havnt had any troubles with it taking it out and trasferining pictures.,5.0 out of 5 stars,Verified Purchase,Seems good!!,Colleen
"Reviewed in the United States on August 30, 2019",One person found this helpful,"As always, sandisk at it's gameI replaced a 64 GB sanDisk Ultra with this memory card in my Galaxy S10 plus.SO guys, the write speed of these cards does matter.The ultra has a write speed of 10MPBPS, this one has about 90MBPS.It is worth considering when you do a lot of 4K",5.0 out of 5 stars,Verified Purchase,Good speed,Anmol Shah
"Reviewed in the United States on March 28, 2020",One person found this helpful,"Like using these for several purposes from Raspberry Pi, cameras, and phones. These always seem to work better than other brands.",5.0 out of 5 stars,Verified Purchase,SanDisk repeat customer,Dan
"Reviewed in the United States on June 26, 2020",One person found this helpful,"I use this for my HD cameras and Trail cameras, it definitely holds the quality of what your trying to store",5.0 out of 5 stars,Verified Purchase,like it for camera,Brandin Swaney
"Reviewed in the United States on February 27, 2019",One person found this helpful,Prices finally went down making this a great deal. Great for my GoPro7,5.0 out of 5 stars,Verified Purchase,great value,HairSculpter
"Reviewed in the United States on January 4, 2021",One person found this helpful,This card is a good blend of speed and storage for when you don't have time to switch smaller cards out..,5.0 out of 5 stars,Verified Purchase,Storage+++Speed,Dragonfly801
"Reviewed in the United States on March 18, 2021",One person found this helpful,More memory in my cell phone than in my computer. I don't know if it faster than my computer but it's pretty fast.,5.0 out of 5 stars,Verified Purchase,Lots of fast memory,P. J. Persing
"Reviewed in the United States on June 23, 2019",One person found this helpful,"These are the real deal, ordered three of them. Work just as advertised. Don’t worry much about the scary reviews about fakes when you order items that are sold and shipped by Amazon.",5.0 out of 5 stars,Verified Purchase,Real deal 400GB cards - they do what they are supposed to.,Dr. J
"Reviewed in the United States on January 19, 2020",One person found this helpful,I bought this card for using my Mavic Mini. It was okay with 2.7K 30 FPS videos and transfer speed is decent. By the way I'm recording and editing at home so transfer speed is not a big challenge for me.,5.0 out of 5 stars,Verified Purchase,Good for Mavic Mini,Emre Girgin
"Reviewed in the United States on February 21, 2021",One person found this helpful,"Bought this to use in an action camera, storage capacity and price are good for the money",5.0 out of 5 stars,Verified Purchase,Great for action cameras,jim stopinski
"Reviewed in the United States on November 9, 2020",One person found this helpful,Works as advertised in a Garmin GPSMap66. Won't be able to tell longevity for a while.,5.0 out of 5 stars,Verified Purchase,Works as advertised,John W.
"Reviewed in the United States on November 15, 2019",One person found this helpful,I'm currently using this SD card to run Pi-Hole and I have had no issues so far. It works brilliantly as far as I'm concerned.,5.0 out of 5 stars,Verified Purchase,Runs Pi-Hole,Anaklusmos
"Reviewed in the United States on May 17, 2019",One person found this helpful,"Works for GoPro 5 black, no issues or errors so far.",5.0 out of 5 stars,Verified Purchase,GoPro 5 black compatible,ocean enthusiast
"Reviewed in the United States on April 13, 2020",One person found this helpful,Using this with a SanDisk 128GB High Endurance Video MicroSDXC Card for my Tesla. So far it works great.,5.0 out of 5 stars,Verified Purchase,Works great in my Tesla,Patrick
"Reviewed in the United States on January 13, 2019",One person found this helpful,Works like I thought it would on my Phantom 4 Pro drone.. Recommended.,5.0 out of 5 stars,Verified Purchase,Great buy,terryfoster2u
"Reviewed in the United States on April 17, 2020",One person found this helpful,"32GB Card. Could not format, even using SanDisk utility.",1.0 out of 5 stars,Verified Purchase,Dead on Arrival,Jon W. Harrison
"Reviewed in the United States on April 6, 2021",One person found this helpful,Great 64 GB Micro SD Card.....Use this capacity in all of my Go Pro Cameras!!,5.0 out of 5 stars,Verified Purchase,SanDisk 64 GB Storage Micro SD Card,Wes Lovelace
"Reviewed in the United States on May 29, 2020",One person found this helpful,"Storage is about 59gb, not 64gb. Still works great with no issues at all. Very happy with this.",5.0 out of 5 stars,Verified Purchase,59gbs not 64gbs,"Reginald L, Smith"
"Reviewed in the United States on May 20, 2019",2 people found this helpful,Put this in my phone to expand my storage capacity and it works great! Free again to download a bunch of apps without worrying about running out of space. Great!,5.0 out of 5 stars,Verified Purchase,Works great!,john
"Reviewed in the United States on October 5, 2020",One person found this helpful,"Changing my 2 stars to 4. Had a problem with it, but thumbs up to a customer service. Item been replaced with in couple days. Only reason I put 4 stars is that USB still kinda loose while in the port (tried in few: car, laptop)",4.0 out of 5 stars,Verified Purchase,Re-review,Greg Shraiman
"Reviewed in the United States on November 4, 2019",One person found this helpful,"was easy to install, (had to watch the U-tub video), works well. big memory , little money spent.",5.0 out of 5 stars,Verified Purchase,"easy to install, fits phone, what else ?",P. Swims (a lot)
"Reviewed in the United States on December 22, 2020",2 people found this helpful,It is a lot for the price I guess but it works well in a new Fire HD 8 2020.,5.0 out of 5 stars,Verified Purchase,Good Memory,rick voisin
"Reviewed in the United States on March 4, 2021",One person found this helpful,Was recognized by our phones immediately plenty of storage for pics and files,5.0 out of 5 stars,Verified Purchase,Good buy,patricia hall
"Reviewed in the United States on January 6, 2021",One person found this helpful,The packaging was torn somehow. I am sure the item itself is fine. It just does not make for an attractive looking gift.,4.0 out of 5 stars,Verified Purchase,Item packaging arrived damaged,Troy
"Reviewed in the United States on January 9, 2021",One person found this helpful,Faster and better. No wonder this is more expensive than many other.,5.0 out of 5 stars,Verified Purchase,You get what you pay for,Jeremy
"Reviewed in the United States on October 27, 2020",One person found this helpful,Added 256G of storage to my S20 5G. Files transfer very fast.,5.0 out of 5 stars,Verified Purchase,SanDisk is the best.,Shawn Richard
"Reviewed in the United States on March 12, 2021",One person found this helpful,Perfect for Pi4. Significant improvement over my old “el cheapo” card.,5.0 out of 5 stars,Verified Purchase,Perfect for Pi4,psvmr007
"Reviewed in the United States on March 2, 2020",One person found this helpful,This microSD card arrived with a formatting error that prevented it from being used. Sent it back and received a refund. No other issues.,1.0 out of 5 stars,Verified Purchase,"Factory error, unusable.",J.
"Reviewed in the United States on April 3, 2021",One person found this helpful,Works great I did have to format before I could use it.,5.0 out of 5 stars,Verified Purchase,Works great!,Believeinurself
"Reviewed in the United States on July 29, 2019",One person found this helpful,"Had many of these, this one over heated to the point I could not touch it! Lost all my items! Apparently this has been a problem for years and and they’ve done nothing",1.0 out of 5 stars,Verified Purchase,Got SO Hot melted,Tmonk
"Reviewed in the United States on August 29, 2020",One person found this helpful,Worked perfectly in my dash cam that required u3 card. Shipped fast as always.,5.0 out of 5 stars,Verified Purchase,Nice priced card,Ilya
"Reviewed in the United States on July 1, 2019",2 people found this helpful,Used for my Nintendo switch and works wonders,5.0 out of 5 stars,Verified Purchase,For the switch,t.cook
"Reviewed in the United States on April 3, 2020",2 people found this helpful,"As soon as I took it out of the package, I inserted the card into the adapter which I noticed was a little warped. So I couldn’t get it out easily. When I finally did for the card out, it snapped in half. I never even got to use it.",1.0 out of 5 stars,Verified Purchase,Super cheap quality and broke in half before I got to use it,Michel
"Reviewed in the United States on January 24, 2021",One person found this helpful,Used in photography to store photos. Very reliable,5.0 out of 5 stars,Verified Purchase,Very reliable,Leon Robinson
"Reviewed in the United States on June 5, 2019",One person found this helpful,"Looks good, gas lots of storage for its size, but mine only lasted a couple weeks before it said it wasn't reading the card.",1.0 out of 5 stars,Verified Purchase,Better luck next time I guess,Jaren
"Reviewed in the United States on October 17, 2020",One person found this helpful,"Great product, incredible storage for what I paid",5.0 out of 5 stars,Verified Purchase,"Super storage, small size",Burky
"Reviewed in the United States on July 23, 2020",One person found this helpful,This is used in a dash cam and the image quality is superb.,5.0 out of 5 stars,Verified Purchase,Stores info reliably,misstSubo
"Reviewed in the United States on July 19, 2019",One person found this helpful,Preforms fast and as described. I have it formatted as internal memory in my Moto G6 phone. I use AppMgr III to move apps from built in memory to this fast SD card and all works perfectly!,5.0 out of 5 stars,Verified Purchase,Preforms fast and as described.,Yarddog77584
"Reviewed in the United States on August 18, 2020",One person found this helpful,Best Price online. SanDisk Quality. Very pleased,5.0 out of 5 stars,Verified Purchase,Works. SanDisk Quality,Amazon Customer
"Reviewed in the United States on February 24, 2021",One person found this helpful,Works great for Sentry mode and dashcam videos in my model 3,5.0 out of 5 stars,Verified Purchase,Model 3 compatible. Works great!,aharsh75
"Reviewed in the United States on March 14, 2021",One person found this helpful,The storage capacity is fantastic and the ability it affords me to take a gajillion photos is a life saver. I wish I had listened to reviews and gotten the faster card with half the amount of storage. On the chance that maybe my videos would have fewer glitches this way.,4.0 out of 5 stars,Verified Purchase,Did not choose the right kind of storage for my purposes,Mom stuff
"Reviewed in the United States on November 24, 2019",2 people found this helpful,stop working in a month.,2.0 out of 5 stars,Verified Purchase,stop working in a month.,chao ouyang
"Reviewed in the United States on October 2, 2020",One person found this helpful,Bought this for our security camera. Seems to be handling the recording 24/7 just fine.,5.0 out of 5 stars,Verified Purchase,Recommend,C Milbank
"Reviewed in the United States on February 26, 2020",One person found this helpful,"Use in my DJI drone, everything was as advertised",5.0 out of 5 stars,Verified Purchase,Great as always from this brand,Meisch
"Reviewed in the United States on November 22, 2020",2 people found this helpful,It works in a Fire Tablet. Good Sale Price.,5.0 out of 5 stars,Verified Purchase,Worked !!,Warb
"Reviewed in the United States on December 17, 2020",One person found this helpful,Bought this for my Nintendo Switch and works great,5.0 out of 5 stars,Verified Purchase,Works like a charm,kris hungate
"Reviewed in the United States on December 1, 2020",One person found this helpful,Great speed memory card at a great price.,5.0 out of 5 stars,Verified Purchase,Works as Expected,Organ Grinder
"Reviewed in the United States on December 29, 2020",One person found this helpful,Works great in my mini mavic quad copter.,5.0 out of 5 stars,Verified Purchase,Good produ.,JB
"Reviewed in the United States on April 9, 2020",One person found this helpful,Using it in a raspberry pi and so far so good.,5.0 out of 5 stars,Verified Purchase,No problems so far,Jay
"Reviewed in the United States on August 6, 2019",One person found this helpful,The wife runs out of space all the time. These give her 16 hours of HDMI recording time.,5.0 out of 5 stars,Verified Purchase,Works in Sony camera,Wolfgang Seltner
"Reviewed in the United States on January 19, 2021",One person found this helpful,"Put in the Nintendo Switch, works great.",5.0 out of 5 stars,Verified Purchase,For Nintendo Switch,Matt S
"Reviewed in the United States on February 11, 2021",One person found this helpful,works well good size and seems fast,5.0 out of 5 stars,Verified Purchase,bought several for my raspberry pi,John Wenzelburger
"Reviewed in the United States on January 4, 2020",One person found this helpful,It sale item so not bad at all. A plenty storages..,5.0 out of 5 stars,Verified Purchase,A lot storage of 128GB,Anh Tuan Pham
"Reviewed in the United States on August 22, 2019",One person found this helpful,"Great product, currently using it on my Nintendo switch, games load very quickly no issues",4.0 out of 5 stars,Verified Purchase,Great for Nintendo switch,Christian
"Reviewed in the United States on November 18, 2020",One person found this helpful,You cannot go wrong with SanDisc.,4.0 out of 5 stars,Verified Purchase,Well packaged,JGRJR
"Reviewed in the United States on March 22, 2020",One person found this helpful,"I didn’t dislike anything about these products, it works fine like all the rest I’ve bought. Products used for security webcam. Scandisk is is the best",5.0 out of 5 stars,Verified Purchase,"Reliable, never had this product fail",TC 
"Reviewed in the United States on November 19, 2020",One person found this helpful,Great for our home security camera!,5.0 out of 5 stars,Verified Purchase,Great for our home security camera!,Kim Baake
"Reviewed in the United States on April 1, 2020",One person found this helpful,Works perfect for my DJI Mavic pro 2.,5.0 out of 5 stars,Verified Purchase,Fast shipping,Harley 
"Reviewed in the United States on April 24, 2019",One person found this helpful,"Works as intended. Got the 128gb on sale for my new phone and is working just fine. Cheaper options out there, but was a great value at the time of purchase. Would recommend!",5.0 out of 5 stars,Verified Purchase,It works!,Herbalacious
"Reviewed in the United States on December 2, 2018",8 people found this helpful,They put a sticker of the “SanDisk 64GB Extreme microSD” on flash drive and sent me the flash drive instead. Fake product! Don’t buy! Now I have to go out of my way to send the product back,1.0 out of 5 stars,Verified Purchase,Fake product! Don’t buy!,Amazon Customer
"Reviewed in the United States on August 25, 2020",One person found this helpful,It's exactly like on the Pic and the delivery was fast I receive it after 4 days,5.0 out of 5 stars,Verified Purchase,You can use it for nintendo switch,Mansour
"Reviewed in the United States on September 4, 2020",One person found this helpful,Funciona bn y tiene gran capacidad,5.0 out of 5 stars,Verified Purchase,Funcionamiento,UserAmazon
"Reviewed in the United States on March 15, 2021",2 people found this helpful,Works great in my Nikon D750,5.0 out of 5 stars,Verified Purchase,Great,Jdog79
"Reviewed in the United States on March 5, 2021",2 people found this helpful,"Love this little reader, fast yet compact! Great little product!",5.0 out of 5 stars,Verified Purchase,Works great!  Scandisk makes quality products!,Alpha
"Reviewed in the United States on November 25, 2020",One person found this helpful,Good value and good product,5.0 out of 5 stars,Verified Purchase,Micro SD,Michael W. Schaefer
"Reviewed in the United States on May 2, 2019",One person found this helpful,Worked fine at first but now it takes several attempts at removing and reinserting the card to get it to recognize. I am not even sure I received the USB 3.0 version as advertised. The device does not have the traditional 3.0 blue color inside.,1.0 out of 5 stars,Verified Purchase,Worked ok at first,James L. Cagle
"Reviewed in the United States on September 13, 2020",One person found this helpful,Works like a charm. Using it on my Sony a6300.,5.0 out of 5 stars,Verified Purchase,Great value,Arc
"Reviewed in the United States on February 24, 2021",One person found this helpful,good quality and transfers information fast,5.0 out of 5 stars,Verified Purchase,its fast,A. Ramirez
"Reviewed in the United States on September 22, 2019",2 people found this helpful,Excelente. Rápida. Buen precio. Hasta compré una segunda. La uso en mi cámara y en mi drone. Buenísima para almacenar 4K videos.,5.0 out of 5 stars,Verified Purchase,Hasta compré una segunda.,Isaías Landaeta
"Reviewed in the United States on December 26, 2019",One person found this helpful,Have been very happy with the product,5.0 out of 5 stars,Verified Purchase,good quality,Lois Talley
"Reviewed in the United States on October 17, 2019",One person found this helpful,I would recommend. Use for legal video production.,5.0 out of 5 stars,Verified Purchase,Quality and Stability of your product and price.,Amazon Customer
"Reviewed in the United States on March 2, 2020",One person found this helpful,Worked as expected and satisfied with the product. I am using it in nintendo switch and there is no lag in the games.,5.0 out of 5 stars,Verified Purchase,Worked as told in the description,akshat
"Reviewed in the United States on May 30, 2019",One person found this helpful,I’ve used these cards for years and never gad any issues. I would recommend them,5.0 out of 5 stars,Verified Purchase,Great cards,Mark D
"Reviewed in the United States on April 16, 2019",One person found this helpful,"The product delivered ahead of delivery schedule further, the quality comes as advertised.",5.0 out of 5 stars,Verified Purchase,san disk,Jack Clarke
"Reviewed in the United States on November 2, 2020",One person found this helpful,Fast card.,5.0 out of 5 stars,Verified Purchase,Fast,TBMFAM
"Reviewed in the United States on June 12, 2019",One person found this helpful,"These are very Fast and Dependable, SanDisk is the only brand I'll buy...",5.0 out of 5 stars,Verified Purchase,Good and Fast..,TimeSpaceGuy
"Reviewed in the United States on April 10, 2019",One person found this helpful,"Bought this for a min-laptop. BOTH are great, and work well together. Great investment!",5.0 out of 5 stars,Verified Purchase,Turned a mini-computer into a real workhorse...,High Tech Joe
"Reviewed in the United States on July 18, 2020",One person found this helpful,Did a test with H2testw program and clearly not the speed that was advertised of “90 Mb/s write speed and 160 Mb/s Read speed” not even close to the speed I was looking for both were at about 60 Mb/s speed and also it does not have 128GB of memory but instead it had 119Gb,1.0 out of 5 stars,Verified Purchase,False speed advertising or a fake card,Mike
"Reviewed in the United States on July 23, 2020",One person found this helpful,its works perfect,5.0 out of 5 stars,Verified Purchase,Its great,That one user
"Reviewed in the United States on May 17, 2019",2 people found this helpful,"Easy to upgrade your phone storage at a reasonable price. Fast transfer, too",5.0 out of 5 stars,Verified Purchase,Upgrade your phone memory,L. Cole
"Reviewed in the United States on December 28, 2020",One person found this helpful,"Excelente producto, tal cual como aparece en la descripción, lo volveré a comprar.",5.0 out of 5 stars,Verified Purchase,Excelente calidad y capacidad,Cesar Quintero Cutiva
"Reviewed in the United States on March 17, 2021",One person found this helpful,Nice,5.0 out of 5 stars,Verified Purchase,Very nice,OGE
"Reviewed in the United States on February 28, 2020",One person found this helpful,Love it,5.0 out of 5 stars,Verified Purchase,Love it,Cy
"Reviewed in the United States on October 24, 2020",One person found this helpful,Great,5.0 out of 5 stars,Verified Purchase,Excelente,willder
"Reviewed in the United States on February 14, 2021",2 people found this helpful,Exactly what i needed. works perfectly without issue.,5.0 out of 5 stars,Verified Purchase,Perfect. Works great,Amazon Customer
"Reviewed in the United States on August 18, 2020",One person found this helpful,"Used this for my GoPro, has all the storage that I could ever want for up to a 2-week trip.",5.0 out of 5 stars,Verified Purchase,Lots of space,Chase Jackman
"Reviewed in the United States on January 25, 2019",3 people found this helpful,"I am using it in a 360 degree camera to record videos, no complaint so far and hope it lasts long.",5.0 out of 5 stars,Verified Purchase,Fast memory card,RickyC
"Reviewed in the United States on June 25, 2019",One person found this helpful,What can I say? SanDisk makes the highest quality cards out there.,5.0 out of 5 stars,Verified Purchase,High quality card,Coolguy01
"Reviewed in the United States on June 23, 2019",One person found this helpful,Using for my Mavic drone captures good and transfers easy too,5.0 out of 5 stars,Verified Purchase,Works good,5cents family
"Reviewed in the United States on August 12, 2020",One person found this helpful,Just what was needed,5.0 out of 5 stars,Verified Purchase,A-1,Santiago Clase
"Reviewed in the United States on October 24, 2019",2 people found this helpful,"Used to download data from a 128gb Dash Cam, SO much faster than wireless download. No drivers needed.",5.0 out of 5 stars,Verified Purchase,Great Product,Ken H.
"Reviewed in the United States on August 21, 2020",One person found this helpful,Works exactly as expected!,5.0 out of 5 stars,Verified Purchase,Great!,B. Guidry
"Reviewed in the United States on December 27, 2019",One person found this helpful,its a sandisk!,5.0 out of 5 stars,Verified Purchase,"fast service,nice product.",WALLYMC
"Reviewed in the United States on January 8, 2020",One person found this helpful,Works great,5.0 out of 5 stars,Verified Purchase,Great,Amazon Customer
"Reviewed in the United States on January 18, 2020",2 people found this helpful,Works like a charm,5.0 out of 5 stars,Verified Purchase,Popped it in and off it went...,Darla Backhoff
"Reviewed in the United States on December 12, 2020",One person found this helpful,"First, I would like to thank Amazon ...The memory card from SanDisk is wonderful, and the speed is beautiful, and in photography is a masterpiece, for quick response,Thanks to the seller, thank you Amazon",5.0 out of 5 stars,Verified Purchase,from egypt,mohamed abdelwahab 
"Reviewed in the United States on July 5, 2019",One person found this helpful,Loved it for one month European travel picture and video storage in my LGv40 Thin Q cell phone. Would definitely purchase again!,5.0 out of 5 stars,Verified Purchase,Great storage capacity,Amazon Customer
"Reviewed in the United States on January 13, 2020",One person found this helpful,Works perfectly! Fast!,5.0 out of 5 stars,Verified Purchase,Awesome!,edstanjr
"Reviewed in the United States on December 21, 2019",One person found this helpful,Lo máximo en memorias,5.0 out of 5 stars,Verified Purchase,Buenisimo,LW
"Reviewed in the United States on December 28, 2020",One person found this helpful,"Tested card using H2testw and it is valid, purchase with confidence.",5.0 out of 5 stars,Verified Purchase,"Valid & Legitimate, Works as Described",Robyn
"Reviewed in the United States on November 12, 2019",One person found this helpful,Does the job,5.0 out of 5 stars,Verified Purchase,Good product,MEG
"Reviewed in the United States on January 7, 2020",One person found this helpful,"I use this primarily to shoot and store GoPro footage from my travels around the world. I often shoot in 4K, 30-60FPS or even slow mo and the foot obtained looks amazing. 128gb for around $24 is a steal",5.0 out of 5 stars,Verified Purchase,Does exactly what I need it to do for inexpensive price,Chris
"Reviewed in the United States on June 5, 2019",One person found this helpful,It’s serving me very well. Nice and compact and works good.,5.0 out of 5 stars,Verified Purchase,I like it,Anonymous 
"Reviewed in the United States on December 5, 2019",2 people found this helpful,This memory card I used in my GoPro 8. works very well.,5.0 out of 5 stars,Verified Purchase,SD 4K memory card,Vincent Ma
"Reviewed in the United States on May 15, 2019",One person found this helpful,It does what it’s supposed to do. But easy to lose with no lanyard or hole to add one.,3.0 out of 5 stars,Verified Purchase,Small and works great lacks lanyard or hole to add one,Trashbag
"Reviewed in the United States on August 31, 2019",One person found this helpful,Really fast. It was added as extended memory for a tablet and didn't affect the speed at all.,5.0 out of 5 stars,Verified Purchase,A,Alice
"Reviewed in the United States on February 8, 2020",One person found this helpful,Great,4.0 out of 5 stars,Verified Purchase,Great,Ronnie
"Reviewed in the United States on May 7, 2019",One person found this helpful,"Read and write looks fine. Card itself looks legit. But overall, maybe I got 2-3 times of card error. I just turned off and on the cam then it works fine after.",4.0 out of 5 stars,Verified Purchase,Works as expected but card error at some times.,Sol
"Reviewed in the United States on October 27, 2019",2 people found this helpful,"Dont waste your time with this card. It advertises 160 MB/s read, and 60 MB/s write. It is actually 41 MB/s Read and 35 MB/s write.",1.0 out of 5 stars,Verified Purchase,No where near advertised read and write speeds.,Brad Mercer
"Reviewed in the United States on March 31, 2021",One person found this helpful,👍👍👍👍,5.0 out of 5 stars,Verified Purchase,Lots of space for the price.,RC
"Reviewed in the United States on September 3, 2019",2 people found this helpful,Fantastic!!,5.0 out of 5 stars,Verified Purchase,Fantastic!!,AlmondJoy
"Reviewed in the United States on January 10, 2020",One person found this helpful,Perfect for Nintendo switch,5.0 out of 5 stars,Verified Purchase,Lots of space and fast for Switch,Eric R.
"Reviewed in the United States on April 4, 2019",One person found this helpful,Exactly as described and functions as expected,5.0 out of 5 stars,Verified Purchase,Works well,Scienceguy
"Reviewed in the United States on May 24, 2020",One person found this helpful,Came fast enough storage for me.. Carol,5.0 out of 5 stars,Verified Purchase,Enough storage,Carol Barnes
"Reviewed in the United States on September 24, 2019",One person found this helpful,Good,5.0 out of 5 stars,Verified Purchase,Good,Olivier Couture
"Reviewed in the United States on April 7, 2021",One person found this helpful,Having the right memory size works when the user pays attention. Great product!,5.0 out of 5 stars,Verified Purchase,Great product for the money,sharon howard
"Reviewed in the United States on August 28, 2019",One person found this helpful,Exactly what you would expect. I’m very happy with it.,5.0 out of 5 stars,Verified Purchase,Perfect!,Evan Emry
"Reviewed in the United States on March 11, 2019",One person found this helpful,Excelente marca para cualquier dispositivo móvil,5.0 out of 5 stars,Verified Purchase,"Sandisk marca reconocida, no tengo quejas!",Brian Alexander
"Reviewed in the United States on July 6, 2019",One person found this helpful,,5.0 out of 5 stars,Verified Purchase,Great Product,Gerardo Rachumi
"Reviewed in the United States on July 16, 2019",One person found this helpful,Good sd card,5.0 out of 5 stars,Verified Purchase,Works well,1holstien
"Reviewed in the United States on June 22, 2019",One person found this helpful,You know I wish they could make them all like SanDisk does...just with the durability and reliability and all....this thing went on a device that was problematic (GoPro7) chewing up SD cards with memory loss issues and have not had a problem since.,5.0 out of 5 stars,Verified Purchase,"If you need dependable, this is your guy....Rock Star",Rachelle
"Reviewed in the United States on October 3, 2019",One person found this helpful," Delivered very fast 👍, but I was expecting better performance of this memmory card. For more details you can watch my video review. I do hope that my review will help you to decide if you buy this product.",3.0 out of 5 stars,Verified Purchase,"Good price, but the speed of the card is far from claimed",Saulius
"Reviewed in the United States on August 12, 2019",One person found this helpful,excellent storage for an excellent price. Sandisk is a brand I've used for more than a decade and it's never disappointed.,5.0 out of 5 stars,Verified Purchase,Great price,Amazon Customer
"Reviewed in the United States on January 17, 2020",One person found this helpful,It holds data like you wouldn't believe,5.0 out of 5 stars,Verified Purchase,Stores stuff,austin
"Reviewed in the United States on April 2, 2019",One person found this helpful,Very reliable and fast access to data for my new phone.,5.0 out of 5 stars,Verified Purchase,A Lot of Storage Space,Kaimuki
"Reviewed in the United States on March 2, 2019",One person found this helpful,Great price not a single problem,5.0 out of 5 stars,Verified Purchase,Great price,vdeckerv
"Reviewed in the United States on December 20, 2018",2 people found this helpful,Best deals for SD cards are on amazon. I have bought many and they all work perfectly at a fraction of a cost,5.0 out of 5 stars,Verified Purchase,Best deal anywhere,Carter
